model,heldout,feature,importance
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pr_rna_max_min,0.0015078363950748333
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pr_rna_coverage_05,0.02884898456923343
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pr_protein_coverage_05,0.009050782270247516
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pr_high_contacts_per_nt,0.0031202038339924413
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pp_nonlocal4_per_res,0.010236362382656291
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pp_nonlocal4_high_per_res,0.09978209743841267
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pp_nonlocal12_per_res,0.05999735817417285
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pp_nonlocal12_high_per_res,0.1335129232634564
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pp_nonlocal24_per_res,0.014146675541661847
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pp_nonlocal24_high_per_res,0.09718958724752602
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,plddt_protein_mean,0.20915553826382155
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pae_contact_weighted,0.20307855405603584
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,Rg_full_length_normalized,0.009062442612826462
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pr_cp_sum,0.022568370255297787
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pr_cp_per_nt,0.027891195227167504
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pr_top20_mean,0.008852576929752307
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pr_rna_max_mean,0.029733582316580204
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pr_rna_max_min,0.009559153536141937
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pr_rna_coverage_05,0.01488274571217137
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pr_protein_coverage_05,0.011388617641272252
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pr_high_contacts_per_nt,0.013451012355539298
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pp_nonlocal4_per_res,0.03226983046119763
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pp_nonlocal4_high_per_res,0.1558618835647541
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pp_nonlocal12_per_res,0.08420723958996681
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pp_nonlocal12_high_per_res,0.152577643345101
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pp_nonlocal24_per_res,0.04008557815776952
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pp_nonlocal24_high_per_res,0.1762353729637434
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,plddt_protein_mean,0.11470461756955352
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,pae_contact_weighted,0.08539046598573262
CP_structure17_RF,puf12_r123_r567_r5loop67_r678,Rg_full_length_normalized,0.020340114388258695
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pr_cp_sum,0.023259727764584934
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pr_cp_per_nt,0.030343069120236436
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pr_top20_mean,0.009064338223476636
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pr_rna_max_mean,0.029523805681372195
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pr_rna_max_min,0.006087737869604318
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pr_rna_coverage_05,0.015357875139474644
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pr_protein_coverage_05,0.012487350370765472
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pr_high_contacts_per_nt,0.013190649143577399
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pp_nonlocal4_per_res,0.03475983012617041
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pp_nonlocal4_high_per_res,0.15933053607767172
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pp_nonlocal12_per_res,0.06329660440658158
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pp_nonlocal12_high_per_res,0.1574734181301666
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pp_nonlocal24_per_res,0.03861975850821334
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pp_nonlocal24_high_per_res,0.18579098035854838
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,plddt_protein_mean,0.11343476164618975
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,pae_contact_weighted,0.08769370050069532
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5678,Rg_full_length_normalized,0.020285856932670848
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pr_cp_sum,0.022940952339413016
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pr_cp_per_nt,0.02739673150684054
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pr_top20_mean,0.00841646002457803
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pr_rna_max_mean,0.03191710079805829
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pr_rna_max_min,0.004072535332332488
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pr_rna_coverage_05,0.015357875139474644
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pr_protein_coverage_05,0.0134103504472889
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pr_high_contacts_per_nt,0.016788910835921666
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal4_per_res,0.029546327993900768
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal4_high_per_res,0.16189089200075957
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal12_per_res,0.06899954229506892
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal12_high_per_res,0.16324280465711485
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal24_per_res,0.03454989503027858
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal24_high_per_res,0.18294764027222582
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,plddt_protein_mean,0.1150245080568834
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,pae_contact_weighted,0.08113140107876589
CP_structure17_RF,puf12_r123_r567_r6loopr7_r5loop678,Rg_full_length_normalized,0.022366072191094623
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pr_cp_sum,0.057396921100808546
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pr_cp_per_nt,0.05904531901645207
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pr_top20_mean,0.009596455956729172
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pr_rna_max_mean,0.029366872827616068
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pr_rna_max_min,0.001551080758882981
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pr_rna_coverage_05,0.006472364621224179
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pr_protein_coverage_05,0.012570865292724423
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pr_high_contacts_per_nt,0.016915900731251682
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pp_nonlocal4_per_res,0.020918357789437198
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pp_nonlocal4_high_per_res,0.11613946810885256
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pp_nonlocal12_per_res,0.08188947094217988
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pp_nonlocal12_high_per_res,0.17259180638332716
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pp_nonlocal24_per_res,0.06185449640360232
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pp_nonlocal24_high_per_res,0.20623059009297115
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,plddt_protein_mean,0.07624782063630847
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,pae_contact_weighted,0.04846826862587088
CP_structure17_RF,puf12_r123_r567_r6r7_r5678,Rg_full_length_normalized,0.022743940711761387
CP_structure17_RF,puf_12_loopr4loopr4,pr_cp_sum,0.029502635399805265
CP_structure17_RF,puf_12_loopr4loopr4,pr_cp_per_nt,0.0346892295663515
CP_structure17_RF,puf_12_loopr4loopr4,pr_top20_mean,0.009576325216917314
CP_structure17_RF,puf_12_loopr4loopr4,pr_rna_max_mean,0.028924198506431794
CP_structure17_RF,puf_12_loopr4loopr4,pr_rna_max_min,0.013685213843159428
CP_structure17_RF,puf_12_loopr4loopr4,pr_rna_coverage_05,0.016418777943004937
CP_structure17_RF,puf_12_loopr4loopr4,pr_protein_coverage_05,0.016034324421454055
CP_structure17_RF,puf_12_loopr4loopr4,pr_high_contacts_per_nt,0.014015576751648967
CP_structure17_RF,puf_12_loopr4loopr4,pp_nonlocal4_per_res,0.030260977798945467
CP_structure17_RF,puf_12_loopr4loopr4,pp_nonlocal4_high_per_res,0.14734355747891534
CP_structure17_RF,puf_12_loopr4loopr4,pp_nonlocal12_per_res,0.05309701444070196
CP_structure17_RF,puf_12_loopr4loopr4,pp_nonlocal12_high_per_res,0.17202900188498887
CP_structure17_RF,puf_12_loopr4loopr4,pp_nonlocal24_per_res,0.028687556017179993
CP_structure17_RF,puf_12_loopr4loopr4,pp_nonlocal24_high_per_res,0.16974389385109834
CP_structure17_RF,puf_12_loopr4loopr4,plddt_protein_mean,0.12841050107719168
CP_structure17_RF,puf_12_loopr4loopr4,pae_contact_weighted,0.09087048853416899
CP_structure17_RF,puf_12_loopr4loopr4,Rg_full_length_normalized,0.016710727268035994
CP_structure17_RF,puf_12_loopr4r4,pr_cp_sum,0.029502635399805265
CP_structure17_RF,puf_12_loopr4r4,pr_cp_per_nt,0.0346892295663515
CP_structure17_RF,puf_12_loopr4r4,pr_top20_mean,0.0069412668665368524
CP_structure17_RF,puf_12_loopr4r4,pr_rna_max_mean,0.028481158158200993
CP_structure17_RF,puf_12_loopr4r4,pr_rna_max_min,0.011073774205384964
CP_structure17_RF,puf_12_loopr4r4,pr_rna_coverage_05,0.014301792575069
CP_structure17_RF,puf_12_loopr4r4,pr_protein_coverage_05,0.016184391941732188
CP_structure17_RF,puf_12_loopr4r4,pr_high_contacts_per_nt,0.01537768156202964
CP_structure17_RF,puf_12_loopr4r4,pp_nonlocal4_per_res,0.030260977798945467
CP_structure17_RF,puf_12_loopr4r4,pp_nonlocal4_high_per_res,0.15215569784061173
CP_structure17_RF,puf_12_loopr4r4,pp_nonlocal12_per_res,0.04714053783334466
CP_structure17_RF,puf_12_loopr4r4,pp_nonlocal12_high_per_res,0.17179230777208757
CP_structure17_RF,puf_12_loopr4r4,pp_nonlocal24_per_res,0.039141904599015745
CP_structure17_RF,puf_12_loopr4r4,pp_nonlocal24_high_per_res,0.16752156660424306
CP_structure17_RF,puf_12_loopr4r4,plddt_protein_mean,0.12587362498782015
CP_structure17_RF,puf_12_loopr4r4,pae_contact_weighted,0.09285072502078516
CP_structure17_RF,puf_12_loopr4r4,Rg_full_length_normalized,0.016710727268035994
CP_structure17_RF,puf_12_r4loopr4,pr_cp_sum,0.027320789238859545
CP_structure17_RF,puf_12_r4loopr4,pr_cp_per_nt,0.034640396063289086
CP_structure17_RF,puf_12_r4loopr4,pr_top20_mean,0.007653325078595065
CP_structure17_RF,puf_12_r4loopr4,pr_rna_max_mean,0.030853367323888426
CP_structure17_RF,puf_12_r4loopr4,pr_rna_max_min,0.011073774205384966
CP_structure17_RF,puf_12_r4loopr4,pr_rna_coverage_05,0.01649228212369222
CP_structure17_RF,puf_12_r4loopr4,pr_protein_coverage_05,0.01618439194173219
CP_structure17_RF,puf_12_r4loopr4,pr_high_contacts_per_nt,0.01401557675164897
CP_structure17_RF,puf_12_r4loopr4,pp_nonlocal4_per_res,0.030309811302007897
CP_structure17_RF,puf_12_r4loopr4,pp_nonlocal4_high_per_res,0.14446486659181432
CP_structure17_RF,puf_12_r4loopr4,pp_nonlocal12_per_res,0.051687110125793946
CP_structure17_RF,puf_12_r4loopr4,pp_nonlocal12_high_per_res,0.1763647159729958
CP_structure17_RF,puf_12_r4loopr4,pp_nonlocal24_per_res,0.028632187971648286
CP_structure17_RF,puf_12_r4loopr4,pp_nonlocal24_high_per_res,0.17175467652902593
CP_structure17_RF,puf_12_r4loopr4,plddt_protein_mean,0.1289495263378828
CP_structure17_RF,puf_12_r4loopr4,pae_contact_weighted,0.09171679822544987
CP_structure17_RF,puf_12_r4loopr4,Rg_full_length_normalized,0.017886404216290775
CP_structure17_RF,puf_12_r4r4,pr_cp_sum,0.029024450936865454
CP_structure17_RF,puf_12_r4r4,pr_cp_per_nt,0.034640396063289086
CP_structure17_RF,puf_12_r4r4,pr_top20_mean,0.00944965429427912
CP_structure17_RF,puf_12_r4r4,pr_rna_max_mean,0.028481158158200997
CP_structure17_RF,puf_12_r4r4,pr_rna_max_min,0.009755629452640727
CP_structure17_RF,puf_12_r4r4,pr_rna_coverage_05,0.01649228212369222
CP_structure17_RF,puf_12_r4r4,pr_protein_coverage_05,0.014826610917820837
CP_structure17_RF,puf_12_r4r4,pr_high_contacts_per_nt,0.015203462597781473
CP_structure17_RF,puf_12_r4r4,pp_nonlocal4_per_res,0.030309811302007893
CP_structure17_RF,puf_12_r4r4,pp_nonlocal4_high_per_res,0.14749911935107873
CP_structure17_RF,puf_12_r4r4,pp_nonlocal12_per_res,0.05068094091310299
CP_structure17_RF,puf_12_r4r4,pp_nonlocal12_high_per_res,0.17535854676030485
CP_structure17_RF,puf_12_r4r4,pp_nonlocal24_per_res,0.029663770796709357
CP_structure17_RF,puf_12_r4r4,pp_nonlocal24_high_per_res,0.1687204237697615
CP_structure17_RF,puf_12_r4r4,plddt_protein_mean,0.13029015267850916
CP_structure17_RF,puf_12_r4r4,pae_contact_weighted,0.09188669340322872
CP_structure17_RF,puf_12_r4r4,Rg_full_length_normalized,0.01771689648072695
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pr_cp_sum,0.01766496197064473
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pr_cp_per_nt,0.029703526248962223
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pr_top20_mean,0.012336742753108487
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pr_rna_max_mean,0.028022632854319027
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pr_rna_max_min,0.005621176408594573
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pr_rna_coverage_05,0.019370328539166575
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pr_protein_coverage_05,0.027085111017654956
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pr_high_contacts_per_nt,0.014136655472706072
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal4_per_res,0.028662974070677485
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal4_high_per_res,0.1500736917078904
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal12_per_res,0.059029680230484556
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal12_high_per_res,0.17712028366652766
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal24_per_res,0.028917999243107964
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal24_high_per_res,0.18824484745342218
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,plddt_protein_mean,0.11488839932174524
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,pae_contact_weighted,0.07457483410051648
CP_structure17_RF,1_130_r123_r567_r567_r67_no_loop_8,Rg_full_length_normalized,0.024546154940471524
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pr_cp_sum,0.014271805676580186
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pr_cp_per_nt,0.03002581648544193
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pr_top20_mean,0.008965325536412702
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pr_rna_max_mean,0.02312283147239991
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pr_rna_max_min,0.0008431406905122671
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pr_rna_coverage_05,0.015302328220260319
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pr_protein_coverage_05,0.014719564000413297
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pr_high_contacts_per_nt,0.012037111054165404
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pp_nonlocal4_per_res,0.03508728091314178
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pp_nonlocal4_high_per_res,0.1339789976643933
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pp_nonlocal12_per_res,0.07552114111576107
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pp_nonlocal12_high_per_res,0.1814203643350377
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pp_nonlocal24_per_res,0.037092872109457824
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pp_nonlocal24_high_per_res,0.17732939654193272
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,plddt_protein_mean,0.13024918692994567
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,pae_contact_weighted,0.08897879483108954
CP_structure17_RF,2_130_r123_r567_r5loop67_r678,Rg_full_length_normalized,0.021054042423054496
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pr_cp_sum,0.01633720665778618
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pr_cp_per_nt,0.032409807453912955
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pr_top20_mean,0.010852891980077274
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pr_rna_max_mean,0.028391060702999276
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pr_rna_max_min,0.0020270269210012244
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pr_rna_coverage_05,0.014971749707863623
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pr_protein_coverage_05,0.016871079298811983
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pr_high_contacts_per_nt,0.010853224823676443
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pp_nonlocal4_per_res,0.031951789565175276
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pp_nonlocal4_high_per_res,0.13747790180885128
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pp_nonlocal12_per_res,0.0697757306494686
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pp_nonlocal12_high_per_res,0.17783041462979846
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pp_nonlocal24_per_res,0.03030738335488069
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pp_nonlocal24_high_per_res,0.17615170195297591
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,plddt_protein_mean,0.12633779490535801
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,pae_contact_weighted,0.09292027496215446
CP_structure17_RF,3_130_r123_r567_r56loop7_r678,Rg_full_length_normalized,0.02453296062520829
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pr_cp_sum,0.016834101729219484
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pr_cp_per_nt,0.038445403529352336
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pr_top20_mean,0.008503046908143646
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pr_rna_max_mean,0.02270179698442913
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pr_rna_max_min,0.000774705015034579
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pr_rna_coverage_05,0.017374475196877064
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pr_protein_coverage_05,0.015977335356195565
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pr_high_contacts_per_nt,0.011775807954656948
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pp_nonlocal4_per_res,0.03527825981197462
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pp_nonlocal4_high_per_res,0.11835878548795642
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pp_nonlocal12_per_res,0.07303232686273697
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pp_nonlocal12_high_per_res,0.20564040459173769
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pp_nonlocal24_per_res,0.02514753660255764
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pp_nonlocal24_high_per_res,0.1839482551778841
CP_structure17_RF,4_130_r123_r567_r567_rloop678,plddt_protein_mean,0.1210956044333446
CP_structure17_RF,4_130_r123_r567_r567_rloop678,pae_contact_weighted,0.08413123515408275
CP_structure17_RF,4_130_r123_r567_r567_rloop678,Rg_full_length_normalized,0.02098091920381661
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pr_cp_sum,0.01776613986030358
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pr_cp_per_nt,0.036388308720784926
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pr_top20_mean,0.008680373383253155
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pr_rna_max_mean,0.044823158635561605
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pr_rna_max_min,0.002909378325629638
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pr_rna_coverage_05,0.015412074532151255
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pr_protein_coverage_05,0.015664953706221674
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pr_high_contacts_per_nt,0.01014535841141122
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pp_nonlocal4_per_res,0.03891518435226035
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pp_nonlocal4_high_per_res,0.14571783662487411
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pp_nonlocal12_per_res,0.06000724083928635
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pp_nonlocal12_high_per_res,0.1757792955847193
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pp_nonlocal24_per_res,0.03142095809944219
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pp_nonlocal24_high_per_res,0.16877089789197255
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,plddt_protein_mean,0.1255189985831841
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,pae_contact_weighted,0.08922953631824106
CP_structure17_RF,5_130_r123_r567_r567_r6loop78,Rg_full_length_normalized,0.012850306130702854
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pr_cp_sum,0.011373209094470831
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pr_cp_per_nt,0.025768236258776615
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pr_top20_mean,0.008664929030859761
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pr_rna_max_mean,0.03399627441684634
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pr_rna_max_min,0.00018209108819454225
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pr_rna_coverage_05,0.012300364886234653
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pr_protein_coverage_05,0.0146395473465752
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pr_high_contacts_per_nt,0.0018706177235518098
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal4_per_res,0.034963386129879155
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal4_high_per_res,0.17100989164662755
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal12_per_res,0.06230436073518855
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal12_high_per_res,0.19176282256118332
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal24_per_res,0.03733287305277748
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal24_high_per_res,0.17358225991458984
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,plddt_protein_mean,0.11664872001691395
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,pae_contact_weighted,0.08712755963224231
CP_structure17_RF,7_130_r123_r567_r567_rloop67loop8,Rg_full_length_normalized,0.0164728564650881
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pr_cp_sum,0.01711363731688301
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pr_cp_per_nt,0.035007249479473125
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pr_top20_mean,0.010707921702191717
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pr_rna_max_mean,0.05524219779510649
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pr_rna_max_min,0.0015601269748128379
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pr_rna_coverage_05,0.013688117795508607
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pr_protein_coverage_05,0.018368469271461983
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pr_high_contacts_per_nt,0.010177552385529776
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal4_per_res,0.03603243496555123
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal4_high_per_res,0.1870724277783481
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal12_per_res,0.04954616592413109
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal12_high_per_res,0.15995648906142657
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal24_per_res,0.03681119574718586
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal24_high_per_res,0.15250317085518705
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,plddt_protein_mean,0.12225712544228723
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,pae_contact_weighted,0.0793051400791929
CP_structure17_RF,8_130_r123_r567_r567_r6loop7loop8,Rg_full_length_normalized,0.014650577425722473
CP_structure17_RF,12_130_r123456654loop328,pr_cp_sum,0.016808518683911144
CP_structure17_RF,12_130_r123456654loop328,pr_cp_per_nt,0.03237520997086571
CP_structure17_RF,12_130_r123456654loop328,pr_top20_mean,0.00945846217784851
CP_structure17_RF,12_130_r123456654loop328,pr_rna_max_mean,0.04268372625347437
CP_structure17_RF,12_130_r123456654loop328,pr_rna_max_min,0.0011842691598471424
CP_structure17_RF,12_130_r123456654loop328,pr_rna_coverage_05,0.008996374660993926
CP_structure17_RF,12_130_r123456654loop328,pr_protein_coverage_05,0.01905405000105942
CP_structure17_RF,12_130_r123456654loop328,pr_high_contacts_per_nt,0.005021170442014566
CP_structure17_RF,12_130_r123456654loop328,pp_nonlocal4_per_res,0.027363375245899053
CP_structure17_RF,12_130_r123456654loop328,pp_nonlocal4_high_per_res,0.13739683719961343
CP_structure17_RF,12_130_r123456654loop328,pp_nonlocal12_per_res,0.053345963308369965
CP_structure17_RF,12_130_r123456654loop328,pp_nonlocal12_high_per_res,0.16029590809717187
CP_structure17_RF,12_130_r123456654loop328,pp_nonlocal24_per_res,0.05573150940181828
CP_structure17_RF,12_130_r123456654loop328,pp_nonlocal24_high_per_res,0.19797606088771108
CP_structure17_RF,12_130_r123456654loop328,plddt_protein_mean,0.13258021636680423
