C388_threshold,equivalent_cutoff_lower_exclusive,equivalent_cutoff_upper_inclusive,n_work,n_nonwork,model,validation,objective,AUC,majority_accuracy,score_threshold,accuracy,balanced_accuracy,TP,TN,FP,FN,distance
0.7000000000000001,0.68814,0.70041,6,25,CP3_LR,LOCO,balanced_accuracy,0.6066666666666667,0.8064516129032258,0.6083796195768504,0.8064516129032258,0.6266666666666667,2.0,23.0,2.0,4.0,0.10837961957685038
0.7000000000000001,0.68814,0.70041,6,25,CP3_LR,mutation_group_out,accuracy,0.5866666666666667,0.8064516129032258,1.00000001,0.8064516129032258,0.5,0.0,25.0,0.0,6.0,0.5000000099999999
0.7000000000000001,0.68814,0.70041,6,25,CP3_LR,mutation_group_out,balanced_accuracy,0.5866666666666667,0.8064516129032258,0.5054075263406315,0.6451612903225806,0.6533333333333333,4.0,16.0,9.0,2.0,0.005407526340631463
0.7000000000000001,0.68814,0.70041,6,25,CP_Structure9_LR,LOCO,accuracy,0.5333333333333333,0.8064516129032258,1.00000001,0.8064516129032258,0.5,0.0,25.0,0.0,6.0,0.5000000099999999
0.7000000000000001,0.68814,0.70041,6,25,CP_Structure9_LR,LOCO,balanced_accuracy,0.5333333333333333,0.8064516129032258,0.3634954804658828,0.3548387096774194,0.6,6.0,5.0,20.0,0.0,0.13650451953411719
0.7000000000000001,0.68814,0.70041,6,25,CP_Structure9_LR,mutation_group_out,accuracy,0.39999999999999997,0.8064516129032258,1.00000001,0.8064516129032258,0.5,0.0,25.0,0.0,6.0,0.5000000099999999
0.7000000000000001,0.68814,0.70041,6,25,CP_Structure9_LR,mutation_group_out,balanced_accuracy,0.39999999999999997,0.8064516129032258,0.36166501168098864,0.3225806451612903,0.58,6.0,4.0,21.0,0.0,0.13833498831901136
0.7000000000000001,0.68814,0.70041,6,25,CP3_RF,LOCO,accuracy,0.3733333333333333,0.8064516129032258,1.00000001,0.8064516129032258,0.5,0.0,25.0,0.0,6.0,0.5000000099999999
0.7000000000000001,0.68814,0.70041,6,25,CP3_RF,LOCO,balanced_accuracy,0.3733333333333333,0.8064516129032258,0.3702514024425785,0.6451612903225806,0.5900000000000001,3.0,17.0,8.0,3.0,0.12974859755742152
0.7000000000000001,0.68814,0.70041,6,25,CP3_RF,mutation_group_out,accuracy,0.13999999999999996,0.8064516129032258,1.00000001,0.8064516129032258,0.5,0.0,25.0,0.0,6.0,0.5000000099999999
0.7000000000000001,0.68814,0.70041,6,25,CP3_RF,mutation_group_out,balanced_accuracy,0.13999999999999996,0.8064516129032258,1.00000001,0.8064516129032258,0.5,0.0,25.0,0.0,6.0,0.5000000099999999
0.7000000000000001,0.68814,0.70041,6,25,CP_Structure9_RF,LOCO,accuracy,0.5,0.8064516129032258,1.00000001,0.8064516129032258,0.5,0.0,25.0,0.0,6.0,0.5000000099999999
0.7000000000000001,0.68814,0.70041,6,25,CP_Structure9_RF,LOCO,balanced_accuracy,0.5,0.8064516129032258,0.10064660818966084,0.45161290322580644,0.66,6.0,8.0,17.0,0.0,0.39935339181033913
0.7000000000000001,0.68814,0.70041,6,25,CP_Structure9_RF,mutation_group_out,accuracy,0.23333333333333334,0.8064516129032258,1.00000001,0.8064516129032258,0.5,0.0,25.0,0.0,6.0,0.5000000099999999
0.7000000000000001,0.68814,0.70041,6,25,CP_Structure9_RF,mutation_group_out,balanced_accuracy,0.23333333333333334,0.8064516129032258,0.07281722982668501,0.22580645161290322,0.52,6.0,1.0,24.0,0.0,0.42718277017331496
0.71301,0.70041,0.7256100000000001,5,26,CP3_LR,LOCO,accuracy,0.7153846153846153,0.8387096774193549,0.6358082607117675,0.8387096774193549,0.6615384615384616,2.0,24.0,2.0,3.0,0.13580826071176755
0.71301,0.70041,0.7256100000000001,5,26,CP3_LR,LOCO,balanced_accuracy,0.7153846153846153,0.8387096774193549,0.5580918635206186,0.7741935483870968,0.7038461538461538,3.0,21.0,5.0,2.0,0.05809186352061857
0.71301,0.70041,0.7256100000000001,5,26,CP3_LR,mutation_group_out,accuracy,0.7076923076923077,0.8387096774193549,1.00000001,0.8387096774193549,0.5,0.0,26.0,0.0,5.0,0.5000000099999999
0.71301,0.70041,0.7256100000000001,5,26,CP3_LR,mutation_group_out,balanced_accuracy,0.7076923076923077,0.8387096774193549,0.5007888451217705,0.6774193548387096,0.726923076923077,4.0,17.0,9.0,1.0,0.0007888451217704651
0.71301,0.70041,0.7256100000000001,5,26,CP_Structure9_LR,LOCO,accuracy,0.6153846153846154,0.8387096774193549,0.663416830489364,0.8387096774193549,0.6615384615384616,2.0,24.0,2.0,3.0,0.16341683048936395
0.71301,0.70041,0.7256100000000001,5,26,CP_Structure9_LR,LOCO,balanced_accuracy,0.6153846153846154,0.8387096774193549,0.4745249167427953,0.5806451612903226,0.6692307692307693,4.0,14.0,12.0,1.0,0.02547508325720471
0.71301,0.70041,0.7256100000000001,5,26,CP_Structure9_LR,mutation_group_out,accuracy,0.5307692307692308,0.8387096774193549,1.00000001,0.8387096774193549,0.5,0.0,26.0,0.0,5.0,0.5000000099999999
0.71301,0.70041,0.7256100000000001,5,26,CP_Structure9_LR,mutation_group_out,balanced_accuracy,0.5307692307692308,0.8387096774193549,0.5,0.6129032258064516,0.6884615384615385,4.0,15.0,11.0,1.0,0.0
0.71301,0.70041,0.7256100000000001,5,26,CP3_RF,LOCO,accuracy,0.5384615384615384,0.8387096774193549,1.00000001,0.8387096774193549,0.5,0.0,26.0,0.0,5.0,0.5000000099999999
0.71301,0.70041,0.7256100000000001,5,26,CP3_RF,LOCO,balanced_accuracy,0.5384615384615384,0.8387096774193549,0.41928195372154864,0.6774193548387096,0.6461538461538461,3.0,18.0,8.0,2.0,0.08071804627845136
0.71301,0.70041,0.7256100000000001,5,26,CP3_RF,mutation_group_out,accuracy,0.36153846153846153,0.8387096774193549,1.00000001,0.8387096774193549,0.5,0.0,26.0,0.0,5.0,0.5000000099999999
0.71301,0.70041,0.7256100000000001,5,26,CP3_RF,mutation_group_out,balanced_accuracy,0.36153846153846153,0.8387096774193549,0.5715381221853885,0.7419354838709677,0.5230769230769231,1.0,22.0,4.0,4.0,0.07153812218538846
0.71301,0.70041,0.7256100000000001,5,26,CP_Structure9_RF,LOCO,accuracy,0.46153846153846156,0.8387096774193549,1.00000001,0.8387096774193549,0.5,0.0,26.0,0.0,5.0,0.5000000099999999
0.71301,0.70041,0.7256100000000001,5,26,CP_Structure9_RF,LOCO,balanced_accuracy,0.46153846153846156,0.8387096774193549,0.33737326858868527,0.6774193548387096,0.5653846153846154,2.0,19.0,7.0,3.0,0.16262673141131473
0.71301,0.70041,0.7256100000000001,5,26,CP_Structure9_RF,mutation_group_out,accuracy,0.2230769230769231,0.8387096774193549,1.00000001,0.8387096774193549,0.5,0.0,26.0,0.0,5.0,0.5000000099999999
0.71301,0.70041,0.7256100000000001,5,26,CP_Structure9_RF,mutation_group_out,balanced_accuracy,0.2230769230769231,0.8387096774193549,1.00000001,0.8387096774193549,0.5,0.0,26.0,0.0,5.0,0.5000000099999999
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP3_LR,LOCO,accuracy,0.7592592592592593,0.8709677419354839,0.64425045129423,0.8709677419354839,0.712962962962963,2.0,25.0,2.0,2.0,0.14425045129422998
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP3_LR,LOCO,balanced_accuracy,0.7592592592592593,0.8709677419354839,0.561704623957697,0.8064516129032258,0.7824074074074074,3.0,22.0,5.0,1.0,0.06170462395769705
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP3_LR,mutation_group_out,accuracy,0.5925925925925926,0.8709677419354839,1.00000001,0.8709677419354839,0.5,0.0,27.0,0.0,4.0,0.5000000099999999
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP3_LR,mutation_group_out,balanced_accuracy,0.5925925925925926,0.8709677419354839,0.4515186244107837,0.5161290322580645,0.7222222222222222,4.0,12.0,15.0,0.0,0.04848137558921628
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP_Structure9_LR,LOCO,accuracy,0.6296296296296297,0.8709677419354839,0.6277013326609115,0.8709677419354839,0.712962962962963,2.0,25.0,2.0,2.0,0.12770133266091155
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP_Structure9_LR,LOCO,balanced_accuracy,0.6296296296296297,0.8709677419354839,0.6277013326609115,0.8709677419354839,0.712962962962963,2.0,25.0,2.0,2.0,0.12770133266091155
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP_Structure9_LR,mutation_group_out,accuracy,0.3703703703703704,0.8709677419354839,1.00000001,0.8709677419354839,0.5,0.0,27.0,0.0,4.0,0.5000000099999999
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP_Structure9_LR,mutation_group_out,balanced_accuracy,0.3703703703703704,0.8709677419354839,0.28592802239317405,0.22580645161290322,0.5555555555555556,4.0,3.0,24.0,0.0,0.21407197760682595
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP3_RF,LOCO,accuracy,0.7407407407407407,0.8709677419354839,1.00000001,0.8709677419354839,0.5,0.0,27.0,0.0,4.0,0.5000000099999999
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP3_RF,LOCO,balanced_accuracy,0.7407407407407407,0.8709677419354839,0.4600352830648435,0.8064516129032258,0.7824074074074074,3.0,22.0,5.0,1.0,0.03996471693515652
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP3_RF,mutation_group_out,accuracy,0.6296296296296297,0.8709677419354839,1.00000001,0.8709677419354839,0.5,0.0,27.0,0.0,4.0,0.5000000099999999
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP3_RF,mutation_group_out,balanced_accuracy,0.6296296296296297,0.8709677419354839,0.34760601566993266,0.7419354838709677,0.7453703703703703,3.0,20.0,7.0,1.0,0.15239398433006734
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP_Structure9_RF,LOCO,accuracy,0.6481481481481481,0.8709677419354839,1.00000001,0.8709677419354839,0.5,0.0,27.0,0.0,4.0,0.5000000099999999
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP_Structure9_RF,LOCO,balanced_accuracy,0.6481481481481481,0.8709677419354839,0.3254681225177011,0.8387096774193549,0.6944444444444444,2.0,24.0,3.0,2.0,0.17453187748229892
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP_Structure9_RF,mutation_group_out,accuracy,0.2777777777777778,0.8709677419354839,1.00000001,0.8709677419354839,0.5,0.0,27.0,0.0,4.0,0.5000000099999999
0.7343525000000001,0.7256100000000001,0.7430950000000001,4,27,CP_Structure9_RF,mutation_group_out,balanced_accuracy,0.2777777777777778,0.8709677419354839,0.034459199032335845,0.22580645161290322,0.5555555555555556,4.0,3.0,24.0,0.0,0.46554080096766415
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP3_LR,LOCO,accuracy,0.8095238095238094,0.9032258064516129,0.6872826246308189,0.9032258064516129,0.7976190476190477,2.0,26.0,2.0,1.0,0.1872826246308189
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP3_LR,LOCO,balanced_accuracy,0.8095238095238094,0.9032258064516129,0.6872826246308189,0.9032258064516129,0.7976190476190477,2.0,26.0,2.0,1.0,0.1872826246308189
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP3_LR,mutation_group_out,accuracy,0.7738095238095237,0.9032258064516129,1.00000001,0.9032258064516129,0.5,0.0,28.0,0.0,3.0,0.5000000099999999
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP3_LR,mutation_group_out,balanced_accuracy,0.7738095238095237,0.9032258064516129,0.5752280560169738,0.8709677419354839,0.7797619047619048,2.0,25.0,3.0,1.0,0.0752280560169738
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP_Structure9_LR,LOCO,accuracy,0.6547619047619047,0.9032258064516129,1.00000001,0.9032258064516129,0.5,0.0,28.0,0.0,3.0,0.5000000099999999
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP_Structure9_LR,LOCO,balanced_accuracy,0.6547619047619047,0.9032258064516129,0.6376249178925225,0.8387096774193549,0.7619047619047619,2.0,24.0,4.0,1.0,0.1376249178925225
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP_Structure9_LR,mutation_group_out,accuracy,0.2261904761904762,0.9032258064516129,1.00000001,0.9032258064516129,0.5,0.0,28.0,0.0,3.0,0.5000000099999999
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP_Structure9_LR,mutation_group_out,balanced_accuracy,0.2261904761904762,0.9032258064516129,0.29059705632376487,0.25806451612903225,0.5892857142857143,3.0,5.0,23.0,0.0,0.20940294367623513
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP3_RF,LOCO,accuracy,0.9047619047619048,0.9032258064516129,0.699031174537136,0.9032258064516129,0.7976190476190477,2.0,26.0,2.0,1.0,0.19903117453713604
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP3_RF,LOCO,balanced_accuracy,0.9047619047619048,0.9032258064516129,0.03315850815850816,0.8709677419354839,0.9285714285714286,3.0,24.0,4.0,0.0,0.4668414918414918
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP3_RF,mutation_group_out,accuracy,0.7976190476190477,0.9032258064516129,1.00000001,0.9032258064516129,0.5,0.0,28.0,0.0,3.0,0.5000000099999999
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP3_RF,mutation_group_out,balanced_accuracy,0.7976190476190477,0.9032258064516129,0.03522451591517883,0.6774193548387096,0.8214285714285714,3.0,18.0,10.0,0.0,0.46477548408482117
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP_Structure9_RF,LOCO,accuracy,0.6785714285714286,0.9032258064516129,1.00000001,0.9032258064516129,0.5,0.0,28.0,0.0,3.0,0.5000000099999999
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP_Structure9_RF,LOCO,balanced_accuracy,0.6785714285714286,0.9032258064516129,0.5,0.8709677419354839,0.7797619047619048,2.0,25.0,3.0,1.0,0.0
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP_Structure9_RF,mutation_group_out,accuracy,0.05952380952380949,0.9032258064516129,1.00000001,0.9032258064516129,0.5,0.0,28.0,0.0,3.0,0.5000000099999999
0.7500000000000001,0.7430950000000001,0.7531399999999999,3,28,CP_Structure9_RF,mutation_group_out,balanced_accuracy,0.05952380952380949,0.9032258064516129,0.0043749999999999995,0.12903225806451613,0.5178571428571429,3.0,1.0,27.0,0.0,0.495625
0.773455,0.7531399999999999,0.79377,2,29,CP3_LR,LOCO,accuracy,0.603448275862069,0.9354838709677419,1.00000001,0.9354838709677419,0.5,0.0,29.0,0.0,2.0,0.5000000099999999
0.773455,0.7531399999999999,0.79377,2,29,CP3_LR,LOCO,balanced_accuracy,0.603448275862069,0.9354838709677419,0.4612269904569766,0.4838709677419355,0.7241379310344828,2.0,13.0,16.0,0.0,0.03877300954302337
0.773455,0.7531399999999999,0.79377,2,29,CP3_LR,mutation_group_out,accuracy,0.6379310344827587,0.9354838709677419,1.00000001,0.9354838709677419,0.5,0.0,29.0,0.0,2.0,0.5000000099999999
0.773455,0.7531399999999999,0.79377,2,29,CP3_LR,mutation_group_out,balanced_accuracy,0.6379310344827587,0.9354838709677419,0.45903086503912227,0.45161290322580644,0.7068965517241379,2.0,12.0,17.0,0.0,0.04096913496087773
0.773455,0.7531399999999999,0.79377,2,29,CP_Structure9_LR,LOCO,accuracy,0.1896551724137931,0.9354838709677419,1.00000001,0.9354838709677419,0.5,0.0,29.0,0.0,2.0,0.5000000099999999
0.773455,0.7531399999999999,0.79377,2,29,CP_Structure9_LR,LOCO,balanced_accuracy,0.1896551724137931,0.9354838709677419,0.275959880144953,0.22580645161290322,0.5862068965517242,2.0,5.0,24.0,0.0,0.22404011985504702
0.773455,0.7531399999999999,0.79377,2,29,CP_Structure9_LR,mutation_group_out,accuracy,0.1724137931034483,0.9354838709677419,1.00000001,0.9354838709677419,0.5,0.0,29.0,0.0,2.0,0.5000000099999999
0.773455,0.7531399999999999,0.79377,2,29,CP_Structure9_LR,mutation_group_out,balanced_accuracy,0.1724137931034483,0.9354838709677419,0.2890829923195754,0.22580645161290322,0.5862068965517242,2.0,5.0,24.0,0.0,0.2109170076804246
0.773455,0.7531399999999999,0.79377,2,29,CP3_RF,LOCO,accuracy,0.7241379310344828,0.9354838709677419,1.00000001,0.9354838709677419,0.5,0.0,29.0,0.0,2.0,0.5000000099999999
0.773455,0.7531399999999999,0.79377,2,29,CP3_RF,LOCO,balanced_accuracy,0.7241379310344828,0.9354838709677419,0.00905241935483871,0.6129032258064516,0.7931034482758621,2.0,17.0,12.0,0.0,0.4909475806451613
0.773455,0.7531399999999999,0.79377,2,29,CP3_RF,mutation_group_out,accuracy,0.5344827586206897,0.9354838709677419,1.00000001,0.9354838709677419,0.5,0.0,29.0,0.0,2.0,0.5000000099999999
0.773455,0.7531399999999999,0.79377,2,29,CP3_RF,mutation_group_out,balanced_accuracy,0.5344827586206897,0.9354838709677419,0.5387965690501543,0.8064516129032258,0.6637931034482758,1.0,24.0,5.0,1.0,0.03879656905015427
0.773455,0.7531399999999999,0.79377,2,29,CP_Structure9_RF,LOCO,accuracy,0.2844827586206896,0.9354838709677419,1.00000001,0.9354838709677419,0.5,0.0,29.0,0.0,2.0,0.5000000099999999
0.773455,0.7531399999999999,0.79377,2,29,CP_Structure9_RF,LOCO,balanced_accuracy,0.2844827586206896,0.9354838709677419,0.05425982144677373,0.5161290322580645,0.5086206896551724,1.0,15.0,14.0,1.0,0.4457401785532263
0.773455,0.7531399999999999,0.79377,2,29,CP_Structure9_RF,mutation_group_out,accuracy,0.051724137931034475,0.9354838709677419,1.00000001,0.9354838709677419,0.5,0.0,29.0,0.0,2.0,0.5000000099999999
0.773455,0.7531399999999999,0.79377,2,29,CP_Structure9_RF,mutation_group_out,balanced_accuracy,0.051724137931034475,0.9354838709677419,1.00000001,0.9354838709677419,0.5,0.0,29.0,0.0,2.0,0.5000000099999999
