family,threshold_pp,stage,representation,model,n,weighted_n,accuracy,balanced_accuracy,macro_F1,MCC,n_classes_observed,precision_decrease,recall_decrease,F1_decrease,support_decrease,ROC_AUC_decrease,AP_decrease,precision_unchanged,recall_unchanged,F1_unchanged,support_unchanged,ROC_AUC_unchanged,AP_unchanged,specificity,false_negative_rate,ROC_AUC,AP,cm_0_0,cm_0_1,cm_1_0,cm_1_1
all_PR,-12.5,screen,full_PR|delta|all|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.4930555555555556,0.4872159090909091,-0.01437636581963238,2,0.5208333333333334,0.625,0.5681818181818182,40.0,0.47291666666666665,0.5441981879805974,0.4642857142857143,0.3611111111111111,0.40625,36.0,0.4729166666666667,0.4778621930777078,0.3611111111111111,0.375,0.47291666666666665,0.5441981879805974,25.0,15.0,23.0,13.0
high_variance_PR,-12.5,screen,full_PR|delta|25|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.4736111111111111,0.4733194733194733,-0.05270462766947299,2,0.5,0.475,0.48717948717948717,40.0,0.48680555555555555,0.5910975722159989,0.4473684210526316,0.4722222222222222,0.4594594594594595,36.0,0.48680555555555555,0.48707319158693063,0.4722222222222222,0.525,0.48680555555555555,0.5910975722159989,19.0,21.0,19.0,17.0
high_variance_PR,-12.5,screen,full_PR|delta|100|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.46944444444444444,0.4677871148459384,-0.061801654059130524,2,0.5,0.55,0.5238095238095238,40.0,0.43125,0.5279429097957113,0.4375,0.3888888888888889,0.4117647058823529,36.0,0.43124999999999997,0.4337204422387353,0.3888888888888889,0.44999999999999996,0.43125,0.5279429097957113,22.0,18.0,22.0,14.0
high_variance_PR,-12.5,screen,full_PR|delta|250|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.4868421052631579,0.4819444444444444,0.47954345917471464,-0.03668892557783281,2,0.5111111111111111,0.575,0.5411764705882353,40.0,0.4708333333333333,0.5447490173871911,0.45161290322580644,0.3888888888888889,0.417910447761194,36.0,0.4708333333333333,0.4645771832871659,0.3888888888888889,0.42500000000000004,0.4708333333333333,0.5447490173871911,23.0,17.0,22.0,14.0
high_variance_PR,-12.5,screen,full_PR|delta|1000|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.4930555555555556,0.4872159090909091,-0.01437636581963238,2,0.5208333333333334,0.625,0.5681818181818182,40.0,0.47291666666666665,0.5441981879805974,0.4642857142857143,0.3611111111111111,0.40625,36.0,0.4729166666666667,0.4778621930777078,0.3611111111111111,0.375,0.47291666666666665,0.5441981879805974,25.0,15.0,23.0,13.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|raw|all|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.49722222222222223,0.4968641114982578,-0.00557884939170482,2,0.5238095238095238,0.55,0.5365853658536586,40.0,0.5104166666666667,0.5970067868483903,0.47058823529411764,0.4444444444444444,0.45714285714285713,36.0,0.5104166666666666,0.4980281236912735,0.4444444444444444,0.44999999999999996,0.5104166666666667,0.5970067868483903,22.0,18.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|raw|250|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.49722222222222223,0.4968641114982578,-0.00557884939170482,2,0.5238095238095238,0.55,0.5365853658536586,40.0,0.5104166666666667,0.5970067868483903,0.47058823529411764,0.4444444444444444,0.45714285714285713,36.0,0.5104166666666666,0.4980281236912735,0.4444444444444444,0.44999999999999996,0.5104166666666667,0.5970067868483903,22.0,18.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|raw|all|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.4722222222222222,0.4722222222222222,-0.05555555555555555,2,0.5,0.5,0.5,40.0,0.45763888888888893,0.5300079689703893,0.4444444444444444,0.4444444444444444,0.4444444444444444,36.0,0.45763888888888893,0.46872403575508104,0.4444444444444444,0.5,0.45763888888888893,0.5300079689703893,20.0,20.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|raw|250|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.4722222222222222,0.4722222222222222,-0.05555555555555555,2,0.5,0.5,0.5,40.0,0.45763888888888893,0.5300079689703893,0.4444444444444444,0.4444444444444444,0.4444444444444444,36.0,0.45763888888888893,0.46872403575508104,0.4444444444444444,0.5,0.45763888888888893,0.5300079689703893,20.0,20.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|raw|all|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.4473684210526316,0.4472222222222222,0.446985446985447,-0.10540925533894598,2,0.47368421052631576,0.45,0.46153846153846156,40.0,0.44097222222222227,0.520909588606427,0.42105263157894735,0.4444444444444444,0.43243243243243246,36.0,0.4409722222222222,0.4637896266817447,0.4444444444444444,0.55,0.44097222222222227,0.520909588606427,18.0,22.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|raw|250|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.4473684210526316,0.4472222222222222,0.446985446985447,-0.10540925533894598,2,0.47368421052631576,0.45,0.46153846153846156,40.0,0.44097222222222227,0.520909588606427,0.42105263157894735,0.4444444444444444,0.43243243243243246,36.0,0.4409722222222222,0.4637896266817447,0.4444444444444444,0.55,0.44097222222222227,0.520909588606427,18.0,22.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|raw|25|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.4736111111111111,0.4733194733194733,-0.05270462766947299,2,0.5,0.475,0.48717948717948717,40.0,0.48680555555555555,0.5910975722159989,0.4473684210526316,0.4722222222222222,0.4594594594594595,36.0,0.48680555555555555,0.48707319158693063,0.4722222222222222,0.525,0.48680555555555555,0.5910975722159989,19.0,21.0,19.0,17.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.49722222222222223,0.4968641114982578,-0.00557884939170482,2,0.5238095238095238,0.55,0.5365853658536586,40.0,0.5104166666666667,0.5970067868483903,0.47058823529411764,0.4444444444444444,0.45714285714285713,36.0,0.5104166666666666,0.4980281236912735,0.4444444444444444,0.44999999999999996,0.5104166666666667,0.5970067868483903,22.0,18.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|raw|1000|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.49722222222222223,0.4968641114982578,-0.00557884939170482,2,0.5238095238095238,0.55,0.5365853658536586,40.0,0.5104166666666667,0.5970067868483903,0.47058823529411764,0.4444444444444444,0.45714285714285713,36.0,0.5104166666666666,0.4980281236912735,0.4444444444444444,0.44999999999999996,0.5104166666666667,0.5970067868483903,22.0,18.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|delta|all|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.49722222222222223,0.4968641114982578,-0.00557884939170482,2,0.5238095238095238,0.55,0.5365853658536586,40.0,0.5104166666666667,0.5970067868483903,0.47058823529411764,0.4444444444444444,0.45714285714285713,36.0,0.5104166666666666,0.4980281236912735,0.4444444444444444,0.44999999999999996,0.5104166666666667,0.5970067868483903,22.0,18.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|delta|250|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.49722222222222223,0.4968641114982578,-0.00557884939170482,2,0.5238095238095238,0.55,0.5365853658536586,40.0,0.5104166666666667,0.5970067868483903,0.47058823529411764,0.4444444444444444,0.45714285714285713,36.0,0.5104166666666666,0.4980281236912735,0.4444444444444444,0.44999999999999996,0.5104166666666667,0.5970067868483903,22.0,18.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|delta|all|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.4722222222222222,0.4722222222222222,-0.05555555555555555,2,0.5,0.5,0.5,40.0,0.45763888888888893,0.5300079689703893,0.4444444444444444,0.4444444444444444,0.4444444444444444,36.0,0.45763888888888893,0.46872403575508104,0.4444444444444444,0.5,0.45763888888888893,0.5300079689703893,20.0,20.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|delta|250|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.4722222222222222,0.4722222222222222,-0.05555555555555555,2,0.5,0.5,0.5,40.0,0.45763888888888893,0.5300079689703893,0.4444444444444444,0.4444444444444444,0.4444444444444444,36.0,0.45763888888888893,0.46872403575508104,0.4444444444444444,0.5,0.45763888888888893,0.5300079689703893,20.0,20.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|delta|all|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.4473684210526316,0.4472222222222222,0.446985446985447,-0.10540925533894598,2,0.47368421052631576,0.45,0.46153846153846156,40.0,0.44097222222222227,0.520909588606427,0.42105263157894735,0.4444444444444444,0.43243243243243246,36.0,0.4409722222222222,0.4637896266817447,0.4444444444444444,0.55,0.44097222222222227,0.520909588606427,18.0,22.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|delta|250|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.4473684210526316,0.4472222222222222,0.446985446985447,-0.10540925533894598,2,0.47368421052631576,0.45,0.46153846153846156,40.0,0.44097222222222227,0.520909588606427,0.42105263157894735,0.4444444444444444,0.43243243243243246,36.0,0.4409722222222222,0.4637896266817447,0.4444444444444444,0.55,0.44097222222222227,0.520909588606427,18.0,22.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|delta|25|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.4736111111111111,0.4733194733194733,-0.05270462766947299,2,0.5,0.475,0.48717948717948717,40.0,0.48680555555555555,0.5910975722159989,0.4473684210526316,0.4722222222222222,0.4594594594594595,36.0,0.48680555555555555,0.48707319158693063,0.4722222222222222,0.525,0.48680555555555555,0.5910975722159989,19.0,21.0,19.0,17.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.49722222222222223,0.4968641114982578,-0.00557884939170482,2,0.5238095238095238,0.55,0.5365853658536586,40.0,0.5104166666666667,0.5970067868483903,0.47058823529411764,0.4444444444444444,0.45714285714285713,36.0,0.5104166666666666,0.4980281236912735,0.4444444444444444,0.44999999999999996,0.5104166666666667,0.5970067868483903,22.0,18.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_reference_interface|delta|1000|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.49722222222222223,0.4968641114982578,-0.00557884939170482,2,0.5238095238095238,0.55,0.5365853658536586,40.0,0.5104166666666667,0.5970067868483903,0.47058823529411764,0.4444444444444444,0.45714285714285713,36.0,0.5104166666666666,0.4980281236912735,0.4444444444444444,0.44999999999999996,0.5104166666666667,0.5970067868483903,22.0,18.0,20.0,16.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|raw|all|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.46944444444444444,0.4677871148459384,-0.061801654059130524,2,0.5,0.55,0.5238095238095238,40.0,0.46944444444444444,0.5602140029182598,0.4375,0.3888888888888889,0.4117647058823529,36.0,0.4694444444444445,0.4614522349823855,0.3888888888888889,0.44999999999999996,0.46944444444444444,0.5602140029182598,22.0,18.0,22.0,14.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|raw|250|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5263157894736842,0.5208333333333334,0.5179704016913319,0.04256282653793743,2,0.5434782608695652,0.625,0.5813953488372093,40.0,0.4805555555555556,0.5675328717480969,0.5,0.4166666666666667,0.45454545454545453,36.0,0.48055555555555557,0.47034035896953863,0.4166666666666667,0.375,0.4805555555555556,0.5675328717480969,25.0,15.0,21.0,15.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|raw|all|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.4930555555555556,0.4872159090909091,-0.01437636581963238,2,0.5208333333333334,0.625,0.5681818181818182,40.0,0.4722222222222222,0.5557083989412933,0.4642857142857143,0.3611111111111111,0.40625,36.0,0.4722222222222222,0.46528742654599264,0.3611111111111111,0.375,0.4722222222222222,0.5557083989412933,25.0,15.0,23.0,13.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|raw|250|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.4930555555555556,0.4872159090909091,-0.01437636581963238,2,0.5208333333333334,0.625,0.5681818181818182,40.0,0.4722222222222222,0.5557083989412933,0.4642857142857143,0.3611111111111111,0.40625,36.0,0.4722222222222222,0.46528742654599264,0.3611111111111111,0.375,0.4722222222222222,0.5557083989412933,25.0,15.0,23.0,13.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|raw|all|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.4605263157894737,0.4555555555555556,0.4528533801580334,-0.09031120142235768,2,0.4888888888888889,0.55,0.5176470588235295,40.0,0.45763888888888893,0.5417164633676741,0.41935483870967744,0.3611111111111111,0.3880597014925373,36.0,0.45763888888888893,0.4479018385042861,0.3611111111111111,0.44999999999999996,0.45763888888888893,0.5417164633676741,22.0,18.0,23.0,13.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|raw|250|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.4605263157894737,0.4555555555555556,0.4528533801580334,-0.09031120142235768,2,0.4888888888888889,0.55,0.5176470588235295,40.0,0.45763888888888893,0.5417164633676741,0.41935483870967744,0.3611111111111111,0.3880597014925373,36.0,0.45763888888888893,0.4479018385042861,0.3611111111111111,0.44999999999999996,0.45763888888888893,0.5417164633676741,22.0,18.0,23.0,13.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|raw|25|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.4736111111111111,0.4733194733194733,-0.05270462766947299,2,0.5,0.475,0.48717948717948717,40.0,0.48680555555555555,0.5910975722159989,0.4473684210526316,0.4722222222222222,0.4594594594594595,36.0,0.48680555555555555,0.48707319158693063,0.4722222222222222,0.525,0.48680555555555555,0.5910975722159989,19.0,21.0,19.0,17.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.46944444444444444,0.4677871148459384,-0.061801654059130524,2,0.5,0.55,0.5238095238095238,40.0,0.43125,0.5279429097957113,0.4375,0.3888888888888889,0.4117647058823529,36.0,0.43124999999999997,0.4337204422387353,0.3888888888888889,0.44999999999999996,0.43125,0.5279429097957113,22.0,18.0,22.0,14.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|raw|1000|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.46944444444444444,0.4677871148459384,-0.061801654059130524,2,0.5,0.55,0.5238095238095238,40.0,0.46944444444444444,0.5602140029182598,0.4375,0.3888888888888889,0.4117647058823529,36.0,0.4694444444444445,0.4614522349823855,0.3888888888888889,0.44999999999999996,0.46944444444444444,0.5602140029182598,22.0,18.0,22.0,14.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|delta|all|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.46944444444444444,0.4677871148459384,-0.061801654059130524,2,0.5,0.55,0.5238095238095238,40.0,0.46944444444444444,0.5602140029182598,0.4375,0.3888888888888889,0.4117647058823529,36.0,0.4694444444444445,0.4614522349823855,0.3888888888888889,0.44999999999999996,0.46944444444444444,0.5602140029182598,22.0,18.0,22.0,14.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|delta|250|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5263157894736842,0.5208333333333334,0.5179704016913319,0.04256282653793743,2,0.5434782608695652,0.625,0.5813953488372093,40.0,0.4805555555555556,0.5675328717480969,0.5,0.4166666666666667,0.45454545454545453,36.0,0.48055555555555557,0.47034035896953863,0.4166666666666667,0.375,0.4805555555555556,0.5675328717480969,25.0,15.0,21.0,15.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|delta|all|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.4930555555555556,0.4872159090909091,-0.01437636581963238,2,0.5208333333333334,0.625,0.5681818181818182,40.0,0.4722222222222222,0.5557083989412933,0.4642857142857143,0.3611111111111111,0.40625,36.0,0.4722222222222222,0.46528742654599264,0.3611111111111111,0.375,0.4722222222222222,0.5557083989412933,25.0,15.0,23.0,13.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|delta|250|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.4930555555555556,0.4872159090909091,-0.01437636581963238,2,0.5208333333333334,0.625,0.5681818181818182,40.0,0.4722222222222222,0.5557083989412933,0.4642857142857143,0.3611111111111111,0.40625,36.0,0.4722222222222222,0.46528742654599264,0.3611111111111111,0.375,0.4722222222222222,0.5557083989412933,25.0,15.0,23.0,13.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|delta|all|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.4605263157894737,0.4555555555555556,0.4528533801580334,-0.09031120142235768,2,0.4888888888888889,0.55,0.5176470588235295,40.0,0.45763888888888893,0.5417164633676741,0.41935483870967744,0.3611111111111111,0.3880597014925373,36.0,0.45763888888888893,0.4479018385042861,0.3611111111111111,0.44999999999999996,0.45763888888888893,0.5417164633676741,22.0,18.0,23.0,13.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|delta|250|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.4605263157894737,0.4555555555555556,0.4528533801580334,-0.09031120142235768,2,0.4888888888888889,0.55,0.5176470588235295,40.0,0.45763888888888893,0.5417164633676741,0.41935483870967744,0.3611111111111111,0.3880597014925373,36.0,0.45763888888888893,0.4479018385042861,0.3611111111111111,0.44999999999999996,0.45763888888888893,0.5417164633676741,22.0,18.0,23.0,13.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|delta|25|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.4736111111111111,0.4733194733194733,-0.05270462766947299,2,0.5,0.475,0.48717948717948717,40.0,0.48680555555555555,0.5910975722159989,0.4473684210526316,0.4722222222222222,0.4594594594594595,36.0,0.48680555555555555,0.48707319158693063,0.4722222222222222,0.525,0.48680555555555555,0.5910975722159989,19.0,21.0,19.0,17.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.46944444444444444,0.4677871148459384,-0.061801654059130524,2,0.5,0.55,0.5238095238095238,40.0,0.43125,0.5279429097957113,0.4375,0.3888888888888889,0.4117647058823529,36.0,0.43124999999999997,0.4337204422387353,0.3888888888888889,0.44999999999999996,0.43125,0.5279429097957113,22.0,18.0,22.0,14.0
RNA_protein_interface,-12.5,screen,PR_train_union_interface|delta|1000|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.47368421052631576,0.46944444444444444,0.4677871148459384,-0.061801654059130524,2,0.5,0.55,0.5238095238095238,40.0,0.46944444444444444,0.5602140029182598,0.4375,0.3888888888888889,0.4117647058823529,36.0,0.4694444444444445,0.4614522349823855,0.3888888888888889,0.44999999999999996,0.46944444444444444,0.5602140029182598,22.0,18.0,22.0,14.0
all_PR,-15.0,screen,full_PR|raw|all|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.39473684210526316,0.39293139293139295,0.3909407665505227,-0.2159405067240881,2,0.36363636363636365,0.32432432432432434,0.34285714285714286,37.0,0.404019404019404,0.4612522590332535,0.4186046511627907,0.46153846153846156,0.43902439024390244,39.0,0.404019404019404,0.4460619562356078,0.46153846153846156,0.6756756756756757,0.404019404019404,0.4612522590332535,12.0,25.0,21.0,18.0
high_variance_PR,-15.0,screen,full_PR|raw|25|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.35526315789473684,0.3586278586278586,0.34609306409130813,-0.2929728414598968,2,0.375,0.4864864864864865,0.4235294117647059,37.0,0.34234234234234234,0.4250857162477883,0.32142857142857145,0.23076923076923078,0.26865671641791045,39.0,0.3423423423423423,0.42021970837661693,0.23076923076923078,0.5135135135135135,0.34234234234234234,0.4250857162477883,18.0,19.0,30.0,9.0
high_variance_PR,-15.0,screen,full_PR|raw|100|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.39473684210526316,0.3970893970893971,0.3909407665505227,-0.20933226855577794,2,0.4,0.4864864864864865,0.43902439024390244,37.0,0.3735273735273736,0.4396844349600519,0.3870967741935484,0.3076923076923077,0.34285714285714286,39.0,0.37352737352737353,0.4357267003094486,0.3076923076923077,0.5135135135135135,0.3735273735273736,0.4396844349600519,18.0,19.0,27.0,12.0
high_variance_PR,-15.0,screen,full_PR|raw|250|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.40789473684210525,0.40921690921690923,0.40697069533552976,-0.1825172943157098,2,0.40476190476190477,0.4594594594594595,0.43037974683544306,37.0,0.3575883575883576,0.456267053520374,0.4117647058823529,0.358974358974359,0.3835616438356164,39.0,0.3575883575883576,0.42500408998368855,0.358974358974359,0.5405405405405406,0.3575883575883576,0.456267053520374,17.0,20.0,25.0,14.0
high_variance_PR,-15.0,screen,full_PR|raw|1000|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.39473684210526316,0.39293139293139295,0.3909407665505227,-0.2159405067240881,2,0.36363636363636365,0.32432432432432434,0.34285714285714286,37.0,0.404019404019404,0.4612522590332535,0.4186046511627907,0.46153846153846156,0.43902439024390244,39.0,0.404019404019404,0.4460619562356078,0.46153846153846156,0.6756756756756757,0.404019404019404,0.4612522590332535,12.0,25.0,21.0,18.0
all_PR,-15.0,screen,full_PR|delta|all|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.39473684210526316,0.39293139293139295,0.3909407665505227,-0.2159405067240881,2,0.36363636363636365,0.32432432432432434,0.34285714285714286,37.0,0.404019404019404,0.4612522590332535,0.4186046511627907,0.46153846153846156,0.43902439024390244,39.0,0.404019404019404,0.4460619562356078,0.46153846153846156,0.6756756756756757,0.404019404019404,0.4612522590332535,12.0,25.0,21.0,18.0
high_variance_PR,-15.0,screen,full_PR|delta|25|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.35526315789473684,0.3586278586278586,0.34609306409130813,-0.2929728414598968,2,0.375,0.4864864864864865,0.4235294117647059,37.0,0.34234234234234234,0.4250857162477883,0.32142857142857145,0.23076923076923078,0.26865671641791045,39.0,0.3423423423423423,0.42021970837661693,0.23076923076923078,0.5135135135135135,0.34234234234234234,0.4250857162477883,18.0,19.0,30.0,9.0
high_variance_PR,-15.0,screen,full_PR|delta|100|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.39473684210526316,0.3970893970893971,0.3909407665505227,-0.20933226855577794,2,0.4,0.4864864864864865,0.43902439024390244,37.0,0.3735273735273736,0.4396844349600519,0.3870967741935484,0.3076923076923077,0.34285714285714286,39.0,0.37352737352737353,0.4357267003094486,0.3076923076923077,0.5135135135135135,0.3735273735273736,0.4396844349600519,18.0,19.0,27.0,12.0
high_variance_PR,-15.0,screen,full_PR|delta|250|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.40789473684210525,0.40921690921690923,0.40697069533552976,-0.1825172943157098,2,0.40476190476190477,0.4594594594594595,0.43037974683544306,37.0,0.3575883575883576,0.456267053520374,0.4117647058823529,0.358974358974359,0.3835616438356164,39.0,0.3575883575883576,0.42500408998368855,0.358974358974359,0.5405405405405406,0.3575883575883576,0.456267053520374,17.0,20.0,25.0,14.0
high_variance_PR,-15.0,screen,full_PR|delta|1000|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.39473684210526316,0.39293139293139295,0.3909407665505227,-0.2159405067240881,2,0.36363636363636365,0.32432432432432434,0.34285714285714286,37.0,0.404019404019404,0.4612522590332535,0.4186046511627907,0.46153846153846156,0.43902439024390244,39.0,0.404019404019404,0.4460619562356078,0.46153846153846156,0.6756756756756757,0.404019404019404,0.4612522590332535,12.0,25.0,21.0,18.0
