family,validation,model,threshold,balanced_accuracy,accuracy,precision,recall,specificity,TN,FP,FN,TP
retrained,LOCO,CP_RNA7_LR,0.618799234950506,0.5353535353535354,0.3870967741935484,0.8,0.18181818181818182,0.8888888888888888,8,1,18,4
retrained,LOCO,CP_RNA7_LR,0.6237322940193737,0.5126262626262625,0.3548387096774194,0.75,0.13636363636363635,0.8888888888888888,8,1,19,3
retrained,LOCO,CP_RNA7_LR,0.6301885774408219,0.4898989898989899,0.3225806451612903,0.6666666666666666,0.09090909090909091,0.8888888888888888,8,1,20,2
retrained,LOCO,CP_RNA7_LR,0.6555593346992632,0.4671717171717171,0.2903225806451613,0.5,0.045454545454545456,0.8888888888888888,8,1,21,1
retrained,LOCO,CP_RNA7_LR,0.7242953446899586,0.4444444444444444,0.25806451612903225,0.0,0.0,0.8888888888888888,8,1,22,0
retrained,LOCO,CP_RNA7_LR,1.00000001,0.5,0.2903225806451613,0.0,0.0,1.0,9,0,22,0
retrained,LOCO,CP_RNA7_RF,0.0,0.5,0.7096774193548387,0.7096774193548387,1.0,0.0,0,9,0,22
retrained,LOCO,CP_RNA7_RF,0.21448926189025752,0.4772727272727273,0.6774193548387096,0.7,0.9545454545454546,0.0,0,9,1,21
retrained,LOCO,CP_RNA7_RF,0.2608001454942366,0.45454545454545453,0.6451612903225806,0.6896551724137931,0.9090909090909091,0.0,0,9,2,20
retrained,LOCO,CP_RNA7_RF,0.3282804099761269,0.4318181818181818,0.6129032258064516,0.6785714285714286,0.8636363636363636,0.0,0,9,3,19
retrained,LOCO,CP_RNA7_RF,0.3557357264096524,0.4090909090909091,0.5806451612903226,0.6666666666666666,0.8181818181818182,0.0,0,9,4,18
retrained,LOCO,CP_RNA7_RF,0.375227800245169,0.38636363636363635,0.5483870967741935,0.6538461538461539,0.7727272727272727,0.0,0,9,5,17
retrained,LOCO,CP_RNA7_RF,0.4126710336611209,0.44191919191919193,0.5806451612903226,0.68,0.7727272727272727,0.1111111111111111,1,8,5,17
retrained,LOCO,CP_RNA7_RF,0.44670019917912945,0.49747474747474746,0.6129032258064516,0.7083333333333334,0.7727272727272727,0.2222222222222222,2,7,5,17
retrained,LOCO,CP_RNA7_RF,0.47483091884711104,0.553030303030303,0.6451612903225806,0.7391304347826086,0.7727272727272727,0.3333333333333333,3,6,5,17
retrained,LOCO,CP_RNA7_RF,0.49123828003296843,0.6085858585858586,0.6774193548387096,0.7727272727272727,0.7727272727272727,0.4444444444444444,4,5,5,17
retrained,LOCO,CP_RNA7_RF,0.5,0.6641414141414141,0.7096774193548387,0.8095238095238095,0.7727272727272727,0.5555555555555556,5,4,5,17
retrained,LOCO,CP_RNA7_RF,0.507428093412051,0.6641414141414141,0.7096774193548387,0.8095238095238095,0.7727272727272727,0.5555555555555556,5,4,5,17
retrained,LOCO,CP_RNA7_RF,0.5268450431776658,0.7196969696969697,0.7419354838709677,0.85,0.7727272727272727,0.6666666666666666,6,3,5,17
retrained,LOCO,CP_RNA7_RF,0.5620152769439446,0.7752525252525253,0.7741935483870968,0.8947368421052632,0.7727272727272727,0.7777777777777778,7,2,5,17
retrained,LOCO,CP_RNA7_RF,0.5993356545351168,0.7525252525252526,0.7419354838709677,0.8888888888888888,0.7272727272727273,0.7777777777777778,7,2,6,16
retrained,LOCO,CP_RNA7_RF,0.6132166427675005,0.7297979797979798,0.7096774193548387,0.8823529411764706,0.6818181818181818,0.7777777777777778,7,2,7,15
retrained,LOCO,CP_RNA7_RF,0.6199782711782478,0.7070707070707071,0.6774193548387096,0.875,0.6363636363636364,0.7777777777777778,7,2,8,14
retrained,LOCO,CP_RNA7_RF,0.6511537801903068,0.6843434343434344,0.6451612903225806,0.8666666666666667,0.5909090909090909,0.7777777777777778,7,2,9,13
retrained,LOCO,CP_RNA7_RF,0.6827789195178173,0.6616161616161615,0.6129032258064516,0.8571428571428571,0.5454545454545454,0.7777777777777778,7,2,10,12
retrained,LOCO,CP_RNA7_RF,0.7519584844691106,0.6388888888888888,0.5806451612903226,0.8461538461538461,0.5,0.7777777777777778,7,2,11,11
retrained,LOCO,CP_RNA7_RF,0.8223960937646931,0.6161616161616161,0.5483870967741935,0.8333333333333334,0.45454545454545453,0.7777777777777778,7,2,12,10
retrained,LOCO,CP_RNA7_RF,0.8275775547644006,0.5934343434343434,0.5161290322580645,0.8181818181818182,0.4090909090909091,0.7777777777777778,7,2,13,9
retrained,LOCO,CP_RNA7_RF,0.8389838385310906,0.5707070707070707,0.4838709677419355,0.8,0.36363636363636365,0.7777777777777778,7,2,14,8
retrained,LOCO,CP_RNA7_RF,0.8491627537771862,0.547979797979798,0.45161290322580644,0.7777777777777778,0.3181818181818182,0.7777777777777778,7,2,15,7
retrained,LOCO,CP_RNA7_RF,0.8531961640856613,0.5252525252525253,0.41935483870967744,0.75,0.2727272727272727,0.7777777777777778,7,2,16,6
retrained,LOCO,CP_RNA7_RF,0.8706129406478493,0.5025252525252525,0.3870967741935484,0.7142857142857143,0.22727272727272727,0.7777777777777778,7,2,17,5
retrained,LOCO,CP_RNA7_RF,0.8927859846175397,0.4797979797979798,0.3548387096774194,0.6666666666666666,0.18181818181818182,0.7777777777777778,7,2,18,4
retrained,LOCO,CP_RNA7_RF,0.9080512585843898,0.45707070707070707,0.3225806451612903,0.6,0.13636363636363635,0.7777777777777778,7,2,19,3
retrained,LOCO,CP_RNA7_RF,0.918202322554049,0.43434343434343436,0.2903225806451613,0.5,0.09090909090909091,0.7777777777777778,7,2,20,2
retrained,LOCO,CP_RNA7_RF,0.9265130649251523,0.4898989898989899,0.3225806451612903,0.6666666666666666,0.09090909090909091,0.8888888888888888,8,1,20,2
retrained,LOCO,CP_RNA7_RF,0.9461186425239457,0.4671717171717171,0.2903225806451613,0.5,0.045454545454545456,0.8888888888888888,8,1,21,1
retrained,LOCO,CP_RNA7_RF,0.9590966155650926,0.4444444444444444,0.25806451612903225,0.0,0.0,0.8888888888888888,8,1,22,0
retrained,LOCO,CP_RNA7_RF,1.00000001,0.5,0.2903225806451613,0.0,0.0,1.0,9,0,22,0
retrained,LOCO,CP_Structure9_LR,0.0,0.5,0.7096774193548387,0.7096774193548387,1.0,0.0,0,9,0,22
retrained,LOCO,CP_Structure9_LR,0.2147927727703473,0.5555555555555556,0.7419354838709677,0.7333333333333333,1.0,0.1111111111111111,1,8,0,22
retrained,LOCO,CP_Structure9_LR,0.31770557049897424,0.6111111111111112,0.7741935483870968,0.7586206896551724,1.0,0.2222222222222222,2,7,0,22
retrained,LOCO,CP_Structure9_LR,0.3456813202156783,0.5883838383838385,0.7419354838709677,0.75,0.9545454545454546,0.2222222222222222,2,7,1,21
retrained,LOCO,CP_Structure9_LR,0.3603676680460357,0.6439393939393939,0.7741935483870968,0.7777777777777778,0.9545454545454546,0.3333333333333333,3,6,1,21
retrained,LOCO,CP_Structure9_LR,0.38253537900286727,0.6994949494949495,0.8064516129032258,0.8076923076923077,0.9545454545454546,0.4444444444444444,4,5,1,21
retrained,LOCO,CP_Structure9_LR,0.3977570326694733,0.6767676767676767,0.7741935483870968,0.8,0.9090909090909091,0.4444444444444444,4,5,2,20
retrained,LOCO,CP_Structure9_LR,0.40454345499057043,0.654040404040404,0.7419354838709677,0.7916666666666666,0.8636363636363636,0.4444444444444444,4,5,3,19
retrained,LOCO,CP_Structure9_LR,0.4136730566484314,0.6313131313131313,0.7096774193548387,0.782608695652174,0.8181818181818182,0.4444444444444444,4,5,4,18
retrained,LOCO,CP_Structure9_LR,0.42404303345631006,0.6868686868686869,0.7419354838709677,0.8181818181818182,0.8181818181818182,0.5555555555555556,5,4,4,18
retrained,LOCO,CP_Structure9_LR,0.4330515883675037,0.6641414141414141,0.7096774193548387,0.8095238095238095,0.7727272727272727,0.5555555555555556,5,4,5,17
retrained,LOCO,CP_Structure9_LR,0.44933110860209496,0.7196969696969697,0.7419354838709677,0.85,0.7727272727272727,0.6666666666666666,6,3,5,17
retrained,LOCO,CP_Structure9_LR,0.4601239074407679,0.696969696969697,0.7096774193548387,0.8421052631578947,0.7272727272727273,0.6666666666666666,6,3,6,16
retrained,LOCO,CP_Structure9_LR,0.469363591408393,0.6742424242424242,0.6774193548387096,0.8333333333333334,0.6818181818181818,0.6666666666666666,6,3,7,15
retrained,LOCO,CP_Structure9_LR,0.47980959107253435,0.6515151515151515,0.6451612903225806,0.8235294117647058,0.6363636363636364,0.6666666666666666,6,3,8,14
retrained,LOCO,CP_Structure9_LR,0.48416480665330464,0.6287878787878788,0.6129032258064516,0.8125,0.5909090909090909,0.6666666666666666,6,3,9,13
retrained,LOCO,CP_Structure9_LR,0.5,0.606060606060606,0.5806451612903226,0.8,0.5454545454545454,0.6666666666666666,6,3,10,12
retrained,LOCO,CP_Structure9_LR,0.5129829791703612,0.606060606060606,0.5806451612903226,0.8,0.5454545454545454,0.6666666666666666,6,3,10,12
retrained,LOCO,CP_Structure9_LR,0.5550100902319772,0.6616161616161615,0.6129032258064516,0.8571428571428571,0.5454545454545454,0.7777777777777778,7,2,10,12
retrained,LOCO,CP_Structure9_LR,0.576149823770499,0.7171717171717171,0.6451612903225806,0.9230769230769231,0.5454545454545454,0.8888888888888888,8,1,10,12
retrained,LOCO,CP_Structure9_LR,0.5863575665922984,0.6944444444444444,0.6129032258064516,0.9166666666666666,0.5,0.8888888888888888,8,1,11,11
retrained,LOCO,CP_Structure9_LR,0.592740712315119,0.6717171717171717,0.5806451612903226,0.9090909090909091,0.45454545454545453,0.8888888888888888,8,1,12,10
retrained,LOCO,CP_Structure9_LR,0.5980633671161903,0.648989898989899,0.5483870967741935,0.9,0.4090909090909091,0.8888888888888888,8,1,13,9
retrained,LOCO,CP_Structure9_LR,0.6256990039004497,0.7045454545454546,0.5806451612903226,1.0,0.4090909090909091,1.0,9,0,13,9
retrained,LOCO,CP_Structure9_LR,0.65103731617388,0.6818181818181819,0.5483870967741935,1.0,0.36363636363636365,1.0,9,0,14,8
retrained,LOCO,CP_Structure9_LR,0.6574581914129454,0.6590909090909091,0.5161290322580645,1.0,0.3181818181818182,1.0,9,0,15,7
retrained,LOCO,CP_Structure9_LR,0.6798230079758846,0.6363636363636364,0.4838709677419355,1.0,0.2727272727272727,1.0,9,0,16,6
retrained,LOCO,CP_Structure9_LR,0.7056740133720798,0.6136363636363636,0.45161290322580644,1.0,0.22727272727272727,1.0,9,0,17,5
retrained,LOCO,CP_Structure9_LR,0.7223675715648645,0.5909090909090909,0.41935483870967744,1.0,0.18181818181818182,1.0,9,0,18,4
retrained,LOCO,CP_Structure9_LR,0.7325528416817928,0.5681818181818181,0.3870967741935484,1.0,0.13636363636363635,1.0,9,0,19,3
retrained,LOCO,CP_Structure9_LR,0.746738998798917,0.5454545454545454,0.3548387096774194,1.0,0.09090909090909091,1.0,9,0,20,2
retrained,LOCO,CP_Structure9_LR,0.8399785508476281,0.5227272727272727,0.3225806451612903,1.0,0.045454545454545456,1.0,9,0,21,1
retrained,LOCO,CP_Structure9_LR,1.00000001,0.5,0.2903225806451613,0.0,0.0,1.0,9,0,22,0
retrained,LOCO,CP_Structure9_RF,0.0,0.5,0.7096774193548387,0.7096774193548387,1.0,0.0,0,9,0,22
retrained,LOCO,CP_Structure9_RF,0.1763812748152504,0.4772727272727273,0.6774193548387096,0.7,0.9545454545454546,0.0,0,9,1,21
retrained,LOCO,CP_Structure9_RF,0.3172725991278217,0.45454545454545453,0.6451612903225806,0.6896551724137931,0.9090909090909091,0.0,0,9,2,20
retrained,LOCO,CP_Structure9_RF,0.4122733822109923,0.51010101010101,0.6774193548387096,0.7142857142857143,0.9090909090909091,0.1111111111111111,1,8,2,20
retrained,LOCO,CP_Structure9_RF,0.4339293098637946,0.5656565656565656,0.7096774193548387,0.7407407407407407,0.9090909090909091,0.2222222222222222,2,7,2,20
retrained,LOCO,CP_Structure9_RF,0.4475543079871745,0.5429292929292929,0.6774193548387096,0.7307692307692307,0.8636363636363636,0.2222222222222222,2,7,3,19
retrained,LOCO,CP_Structure9_RF,0.45282244638036645,0.5984848484848485,0.7096774193548387,0.76,0.8636363636363636,0.3333333333333333,3,6,3,19
retrained,LOCO,CP_Structure9_RF,0.45911646751385415,0.5757575757575758,0.6774193548387096,0.75,0.8181818181818182,0.3333333333333333,3,6,4,18
retrained,LOCO,CP_Structure9_RF,0.47534962316667173,0.6313131313131313,0.7096774193548387,0.782608695652174,0.8181818181818182,0.4444444444444444,4,5,4,18
retrained,LOCO,CP_Structure9_RF,0.5,0.6868686868686869,0.7419354838709677,0.8181818181818182,0.8181818181818182,0.5555555555555556,5,4,4,18
retrained,LOCO,CP_Structure9_RF,0.5250721716769082,0.6868686868686869,0.7419354838709677,0.8181818181818182,0.8181818181818182,0.5555555555555556,5,4,4,18
retrained,LOCO,CP_Structure9_RF,0.5685014077399674,0.7424242424242424,0.7741935483870968,0.8571428571428571,0.8181818181818182,0.6666666666666666,6,3,4,18
retrained,LOCO,CP_Structure9_RF,0.5912021809878762,0.7196969696969697,0.7419354838709677,0.85,0.7727272727272727,0.6666666666666666,6,3,5,17
retrained,LOCO,CP_Structure9_RF,0.6132261076407457,0.696969696969697,0.7096774193548387,0.8421052631578947,0.7272727272727273,0.6666666666666666,6,3,6,16
retrained,LOCO,CP_Structure9_RF,0.6186353605053455,0.6742424242424242,0.6774193548387096,0.8333333333333334,0.6818181818181818,0.6666666666666666,6,3,7,15
retrained,LOCO,CP_Structure9_RF,0.620877340217755,0.6515151515151515,0.6451612903225806,0.8235294117647058,0.6363636363636364,0.6666666666666666,6,3,8,14
retrained,LOCO,CP_Structure9_RF,0.62276328972453,0.6287878787878788,0.6129032258064516,0.8125,0.5909090909090909,0.6666666666666666,6,3,9,13
retrained,LOCO,CP_Structure9_RF,0.6740370629111643,0.606060606060606,0.5806451612903226,0.8,0.5454545454545454,0.6666666666666666,6,3,10,12
retrained,LOCO,CP_Structure9_RF,0.7252846712833271,0.5833333333333333,0.5483870967741935,0.7857142857142857,0.5,0.6666666666666666,6,3,11,11
retrained,LOCO,CP_Structure9_RF,0.7336035525611129,0.5606060606060606,0.5161290322580645,0.7692307692307693,0.45454545454545453,0.6666666666666666,6,3,12,10
retrained,LOCO,CP_Structure9_RF,0.7459635260998561,0.5378787878787878,0.4838709677419355,0.75,0.4090909090909091,0.6666666666666666,6,3,13,9
retrained,LOCO,CP_Structure9_RF,0.7566168952606172,0.5934343434343434,0.5161290322580645,0.8181818181818182,0.4090909090909091,0.7777777777777778,7,2,13,9
retrained,LOCO,CP_Structure9_RF,0.7869542555201225,0.5707070707070707,0.4838709677419355,0.8,0.36363636363636365,0.7777777777777778,7,2,14,8
retrained,LOCO,CP_Structure9_RF,0.8334861237798246,0.6262626262626263,0.5161290322580645,0.8888888888888888,0.36363636363636365,0.8888888888888888,8,1,14,8
retrained,LOCO,CP_Structure9_RF,0.8651242667044565,0.6035353535353535,0.4838709677419355,0.875,0.3181818181818182,0.8888888888888888,8,1,15,7
retrained,LOCO,CP_Structure9_RF,0.876268330673925,0.5808080808080808,0.45161290322580644,0.8571428571428571,0.2727272727272727,0.8888888888888888,8,1,16,6
retrained,LOCO,CP_Structure9_RF,0.8944240224605787,0.5580808080808081,0.41935483870967744,0.8333333333333334,0.22727272727272727,0.8888888888888888,8,1,17,5
retrained,LOCO,CP_Structure9_RF,0.9120560898418878,0.5353535353535354,0.3870967741935484,0.8,0.18181818181818182,0.8888888888888888,8,1,18,4
retrained,LOCO,CP_Structure9_RF,0.9130864795283868,0.5126262626262625,0.3548387096774194,0.75,0.13636363636363635,0.8888888888888888,8,1,19,3
retrained,LOCO,CP_Structure9_RF,0.9215363511304162,0.4898989898989899,0.3225806451612903,0.6666666666666666,0.09090909090909091,0.8888888888888888,8,1,20,2
retrained,LOCO,CP_Structure9_RF,0.9301206381918518,0.4671717171717171,0.2903225806451613,0.5,0.045454545454545456,0.8888888888888888,8,1,21,1
retrained,LOCO,CP_Structure9_RF,0.9354254890956897,0.4444444444444444,0.25806451612903225,0.0,0.0,0.8888888888888888,8,1,22,0
retrained,LOCO,CP_Structure9_RF,1.00000001,0.5,0.2903225806451613,0.0,0.0,1.0,9,0,22,0
retrained,LOCO,RNA4_LR,0.0,0.5,0.7096774193548387,0.7096774193548387,1.0,0.0,0,9,0,22
retrained,LOCO,RNA4_LR,0.3297659360693094,0.5555555555555556,0.7419354838709677,0.7333333333333333,1.0,0.1111111111111111,1,8,0,22
retrained,LOCO,RNA4_LR,0.38197244584002715,0.6111111111111112,0.7741935483870968,0.7586206896551724,1.0,0.2222222222222222,2,7,0,22
retrained,LOCO,RNA4_LR,0.39887708016153123,0.5883838383838385,0.7419354838709677,0.75,0.9545454545454546,0.2222222222222222,2,7,1,21
retrained,LOCO,RNA4_LR,0.4183747288968873,0.6439393939393939,0.7741935483870968,0.7777777777777778,0.9545454545454546,0.3333333333333333,3,6,1,21
retrained,LOCO,RNA4_LR,0.42998218789948367,0.6212121212121212,0.7419354838709677,0.7692307692307693,0.9090909090909091,0.3333333333333333,3,6,2,20
retrained,LOCO,RNA4_LR,0.43697614493135095,0.5984848484848485,0.7096774193548387,0.76,0.8636363636363636,0.3333333333333333,3,6,3,19
retrained,LOCO,RNA4_LR,0.4403976446023038,0.5757575757575758,0.6774193548387096,0.75,0.8181818181818182,0.3333333333333333,3,6,4,18
retrained,LOCO,RNA4_LR,0.45109493364743414,0.553030303030303,0.6451612903225806,0.7391304347826086,0.7727272727272727,0.3333333333333333,3,6,5,17
retrained,LOCO,RNA4_LR,0.4625030971582925,0.5303030303030303,0.6129032258064516,0.7272727272727273,0.7272727272727273,0.3333333333333333,3,6,6,16
retrained,LOCO,RNA4_LR,0.4691079923886849,0.5858585858585859,0.6451612903225806,0.7619047619047619,0.7272727272727273,0.4444444444444444,4,5,6,16
retrained,LOCO,RNA4_LR,0.48218330638218276,0.6414141414141414,0.6774193548387096,0.8,0.7272727272727273,0.5555555555555556,5,4,6,16
retrained,LOCO,RNA4_LR,0.49741484601553315,0.6186868686868687,0.6451612903225806,0.7894736842105263,0.6818181818181818,0.5555555555555556,5,4,7,15
retrained,LOCO,RNA4_LR,0.5,0.6186868686868687,0.6451612903225806,0.7894736842105263,0.6818181818181818,0.5555555555555556,5,4,7,15
retrained,LOCO,RNA4_LR,0.5039495937959776,0.595959595959596,0.6129032258064516,0.7777777777777778,0.6363636363636364,0.5555555555555556,5,4,8,14
retrained,LOCO,RNA4_LR,0.5137662070001174,0.5732323232323233,0.5806451612903226,0.7647058823529411,0.5909090909090909,0.5555555555555556,5,4,9,13
retrained,LOCO,RNA4_LR,0.5263895855806453,0.6287878787878788,0.6129032258064516,0.8125,0.5909090909090909,0.6666666666666666,6,3,9,13
retrained,LOCO,RNA4_LR,0.537745366679349,0.606060606060606,0.5806451612903226,0.8,0.5454545454545454,0.6666666666666666,6,3,10,12
retrained,LOCO,RNA4_LR,0.5499005687747753,0.5833333333333333,0.5483870967741935,0.7857142857142857,0.5,0.6666666666666666,6,3,11,11
retrained,LOCO,RNA4_LR,0.555121417341444,0.5606060606060606,0.5161290322580645,0.7692307692307693,0.45454545454545453,0.6666666666666666,6,3,12,10
retrained,LOCO,RNA4_LR,0.5598740458235738,0.5378787878787878,0.4838709677419355,0.75,0.4090909090909091,0.6666666666666666,6,3,13,9
retrained,LOCO,RNA4_LR,0.5646740137635585,0.5151515151515151,0.45161290322580644,0.7272727272727273,0.36363636363636365,0.6666666666666666,6,3,14,8
retrained,LOCO,RNA4_LR,0.5654968973847955,0.49242424242424243,0.41935483870967744,0.7,0.3181818181818182,0.6666666666666666,6,3,15,7
retrained,LOCO,RNA4_LR,0.5663529847633261,0.46969696969696967,0.3870967741935484,0.6666666666666666,0.2727272727272727,0.6666666666666666,6,3,16,6
retrained,LOCO,RNA4_LR,0.5672679179210982,0.44696969696969696,0.3548387096774194,0.625,0.22727272727272727,0.6666666666666666,6,3,17,5
retrained,LOCO,RNA4_LR,0.5730252704762908,0.4242424242424242,0.3225806451612903,0.5714285714285714,0.18181818181818182,0.6666666666666666,6,3,18,4
retrained,LOCO,RNA4_LR,0.5815820035685326,0.4015151515151515,0.2903225806451613,0.5,0.13636363636363635,0.6666666666666666,6,3,19,3
retrained,LOCO,RNA4_LR,0.585814721842553,0.3787878787878788,0.25806451612903225,0.4,0.09090909090909091,0.6666666666666666,6,3,20,2
retrained,LOCO,RNA4_LR,0.590218202561025,0.356060606060606,0.22580645161290322,0.25,0.045454545454545456,0.6666666666666666,6,3,21,1
retrained,LOCO,RNA4_LR,0.5936414971959142,0.4116161616161616,0.25806451612903225,0.3333333333333333,0.045454545454545456,0.7777777777777778,7,2,21,1
retrained,LOCO,RNA4_LR,0.5945197863413905,0.4671717171717171,0.2903225806451613,0.5,0.045454545454545456,0.8888888888888888,8,1,21,1
retrained,LOCO,RNA4_LR,0.596396276208106,0.4444444444444444,0.25806451612903225,0.0,0.0,0.8888888888888888,8,1,22,0
retrained,LOCO,RNA4_LR,1.00000001,0.5,0.2903225806451613,0.0,0.0,1.0,9,0,22,0
retrained,LOCO,RNA4_RF,0.0,0.5,0.7096774193548387,0.7096774193548387,1.0,0.0,0,9,0,22
retrained,LOCO,RNA4_RF,0.3617523607114462,0.4772727272727273,0.6774193548387096,0.7,0.9545454545454546,0.0,0,9,1,21
retrained,LOCO,RNA4_RF,0.4039624383604681,0.45454545454545453,0.6451612903225806,0.6896551724137931,0.9090909090909091,0.0,0,9,2,20
retrained,LOCO,RNA4_RF,0.43434843252116195,0.4318181818181818,0.6129032258064516,0.6785714285714286,0.8636363636363636,0.0,0,9,3,19
retrained,LOCO,RNA4_RF,0.44876056412311727,0.4090909090909091,0.5806451612903226,0.6666666666666666,0.8181818181818182,0.0,0,9,4,18
retrained,LOCO,RNA4_RF,0.46077191479375057,0.46464646464646464,0.6129032258064516,0.6923076923076923,0.8181818181818182,0.1111111111111111,1,8,4,18
retrained,LOCO,RNA4_RF,0.4689688134209795,0.44191919191919193,0.5806451612903226,0.68,0.7727272727272727,0.1111111111111111,1,8,5,17
retrained,LOCO,RNA4_RF,0.4794646009514601,0.4191919191919192,0.5483870967741935,0.6666666666666666,0.7272727272727273,0.1111111111111111,1,8,6,16
retrained,LOCO,RNA4_RF,0.4891210328309124,0.3964646464646464,0.5161290322580645,0.6521739130434783,0.6818181818181818,0.1111111111111111,1,8,7,15
retrained,LOCO,RNA4_RF,0.49913509687013896,0.3737373737373737,0.4838709677419355,0.6363636363636364,0.6363636363636364,0.1111111111111111,1,8,8,14
retrained,LOCO,RNA4_RF,0.5,0.3737373737373737,0.4838709677419355,0.6363636363636364,0.6363636363636364,0.1111111111111111,1,8,8,14
retrained,LOCO,RNA4_RF,0.5083226238565157,0.4292929292929293,0.5161290322580645,0.6666666666666666,0.6363636363636364,0.2222222222222222,2,7,8,14
retrained,LOCO,RNA4_RF,0.5174679711560342,0.48484848484848486,0.5483870967741935,0.7,0.6363636363636364,0.3333333333333333,3,6,8,14
retrained,LOCO,RNA4_RF,0.5276520713626938,0.5404040404040404,0.5806451612903226,0.7368421052631579,0.6363636363636364,0.4444444444444444,4,5,8,14
retrained,LOCO,RNA4_RF,0.5500623154793876,0.5176767676767677,0.5483870967741935,0.7222222222222222,0.5909090909090909,0.4444444444444444,4,5,9,13
retrained,LOCO,RNA4_RF,0.5673128728229586,0.4949494949494949,0.5161290322580645,0.7058823529411765,0.5454545454545454,0.4444444444444444,4,5,10,12
retrained,LOCO,RNA4_RF,0.5793250416676423,0.4722222222222222,0.4838709677419355,0.6875,0.5,0.4444444444444444,4,5,11,11
retrained,LOCO,RNA4_RF,0.5989069547117353,0.4494949494949495,0.45161290322580644,0.6666666666666666,0.45454545454545453,0.4444444444444444,4,5,12,10
retrained,LOCO,RNA4_RF,0.6265091120298445,0.4267676767676768,0.41935483870967744,0.6428571428571429,0.4090909090909091,0.4444444444444444,4,5,13,9
retrained,LOCO,RNA4_RF,0.6450384539198055,0.4823232323232324,0.45161290322580644,0.6923076923076923,0.4090909090909091,0.5555555555555556,5,4,13,9
retrained,LOCO,RNA4_RF,0.6557528018822093,0.5378787878787878,0.4838709677419355,0.75,0.4090909090909091,0.6666666666666666,6,3,13,9
retrained,LOCO,RNA4_RF,0.6723715265824657,0.5151515151515151,0.45161290322580644,0.7272727272727273,0.36363636363636365,0.6666666666666666,6,3,14,8
retrained,LOCO,RNA4_RF,0.6824829386260602,0.5707070707070707,0.4838709677419355,0.8,0.36363636363636365,0.7777777777777778,7,2,14,8
retrained,LOCO,RNA4_RF,0.7211485505525056,0.547979797979798,0.45161290322580644,0.7777777777777778,0.3181818181818182,0.7777777777777778,7,2,15,7
retrained,LOCO,RNA4_RF,0.7614734640988026,0.5252525252525253,0.41935483870967744,0.75,0.2727272727272727,0.7777777777777778,7,2,16,6
retrained,LOCO,RNA4_RF,0.7855974495160931,0.5025252525252525,0.3870967741935484,0.7142857142857143,0.22727272727272727,0.7777777777777778,7,2,17,5
retrained,LOCO,RNA4_RF,0.8081690235148543,0.4797979797979798,0.3548387096774194,0.6666666666666666,0.18181818181818182,0.7777777777777778,7,2,18,4
retrained,LOCO,RNA4_RF,0.8121516282122709,0.45707070707070707,0.3225806451612903,0.6,0.13636363636363635,0.7777777777777778,7,2,19,3
retrained,LOCO,RNA4_RF,0.8133584123232718,0.43434343434343436,0.2903225806451613,0.5,0.09090909090909091,0.7777777777777778,7,2,20,2
retrained,LOCO,RNA4_RF,0.8232618908851315,0.4116161616161616,0.25806451612903225,0.3333333333333333,0.045454545454545456,0.7777777777777778,7,2,21,1
retrained,LOCO,RNA4_RF,0.8334849418514239,0.4671717171717171,0.2903225806451613,0.5,0.045454545454545456,0.8888888888888888,8,1,21,1
retrained,LOCO,RNA4_RF,0.8563451427053584,0.4444444444444444,0.25806451612903225,0.0,0.0,0.8888888888888888,8,1,22,0
retrained,LOCO,RNA4_RF,1.00000001,0.5,0.2903225806451613,0.0,0.0,1.0,9,0,22,0
retrained,LOCO,Structure6_LR,0.0,0.5,0.7096774193548387,0.7096774193548387,1.0,0.0,0,9,0,22
retrained,LOCO,Structure6_LR,0.25894704924786777,0.5555555555555556,0.7419354838709677,0.7333333333333333,1.0,0.1111111111111111,1,8,0,22
retrained,LOCO,Structure6_LR,0.2818460872289338,0.5328282828282829,0.7096774193548387,0.7241379310344828,0.9545454545454546,0.1111111111111111,1,8,1,21
retrained,LOCO,Structure6_LR,0.34302204766808664,0.5883838383838385,0.7419354838709677,0.75,0.9545454545454546,0.2222222222222222,2,7,1,21
retrained,LOCO,Structure6_LR,0.39380079669306944,0.5656565656565656,0.7096774193548387,0.7407407407407407,0.9090909090909091,0.2222222222222222,2,7,2,20
retrained,LOCO,Structure6_LR,0.3954421241051151,0.6212121212121212,0.7419354838709677,0.7692307692307693,0.9090909090909091,0.3333333333333333,3,6,2,20
retrained,LOCO,Structure6_LR,0.3964770928468242,0.6767676767676767,0.7741935483870968,0.8,0.9090909090909091,0.4444444444444444,4,5,2,20
retrained,LOCO,Structure6_LR,0.39769615800697605,0.654040404040404,0.7419354838709677,0.7916666666666666,0.8636363636363636,0.4444444444444444,4,5,3,19
retrained,LOCO,Structure6_LR,0.42605813543141235,0.6313131313131313,0.7096774193548387,0.782608695652174,0.8181818181818182,0.4444444444444444,4,5,4,18
retrained,LOCO,Structure6_LR,0.45351493934701503,0.6085858585858586,0.6774193548387096,0.7727272727272727,0.7727272727272727,0.4444444444444444,4,5,5,17
retrained,LOCO,Structure6_LR,0.4543280615527462,0.6641414141414141,0.7096774193548387,0.8095238095238095,0.7727272727272727,0.5555555555555556,5,4,5,17
retrained,LOCO,Structure6_LR,0.4590304313765442,0.6414141414141414,0.6774193548387096,0.8,0.7272727272727273,0.5555555555555556,5,4,6,16
