site,validation,fold,reported_family,family,model,threshold,inner_BA,label_threshold_pp
C871,LOOCV,p5_r6_vfn,Repository,Repository,RF_depth1,0.6561535362011396,0.7596153846153846,-15
C871,LOOCV,p5_r6_vfn,Local_deltaCP,Local_deltaCP,RF_depth1,0.5,0.6586538461538461,-15
C871,LOOCV,p5_r6_vfn,Sequence,Sequence,LR_0.01,0.5247143528933238,0.5913461538461539,-15
C871,LOOCV,p5_r6_vfn,Sequence_Local,Sequence_Local,RF_depth2,0.5126769678372963,0.6586538461538461,-15
C871,LOOCV,p5_r6_vfn,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.4017723912980588,0.7596153846153846,-15
C871,LOOCV,p5_r6_vfn,Nested_all,Repository,RF_depth1,0.6561535362011396,0.7596153846153846,-15
C871,LOOCV,p6_r7_qfw,Total_CP,Total_CP,LR_0.01,0.4996846251971304,0.7115384615384616,-15
C871,LOOCV,p6_r7_qfw,Interface_RMS,Interface_RMS,LR_0.01,0.5019355239467779,0.7355769230769231,-15
C871,LOOCV,p6_r7_qfw,CP_summary,CP_summary,RF_depth1,0.45437208023063,0.7355769230769231,-15
C871,LOOCV,p6_r7_qfw,Repository,Repository,RF_depth1,0.6561535362011396,0.7596153846153846,-15
C871,LOOCV,p6_r7_qfw,Local_deltaCP,Local_deltaCP,RF_depth1,0.36001047110625034,0.7115384615384616,-15
C871,LOOCV,p6_r7_qfw,Sequence,Sequence,LR_1,0.9407872538913465,0.6153846153846154,-15
C871,LOOCV,p6_r7_qfw,Sequence_Local,Sequence_Local,RF_depth1,0.3387374778175314,0.6490384615384616,-15
C871,LOOCV,p6_r7_qfw,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.5409490272187732,0.7836538461538461,-15
C871,LOOCV,p6_r7_qfw,Nested_all,ContactSeek_CCR,RF_depth1,0.5409490272187732,0.7836538461538461,-15
C871,LOOCV,p6_r7_qrw,Total_CP,Total_CP,LR_0.01,0.5,0.7361111111111112,-15
C871,LOOCV,p6_r7_qrw,Interface_RMS,Interface_RMS,SVM_RBF,0.7250675854232711,0.7083333333333333,-15
C871,LOOCV,p6_r7_qrw,CP_summary,CP_summary,RF_depth1,0.4294891800138648,0.7916666666666666,-15
C871,LOOCV,p6_r7_qrw,Repository,Repository,RF_depth1,0.5,0.75,-15
C871,LOOCV,p6_r7_qrw,Local_deltaCP,Local_deltaCP,LR_0.01,0.490893826561407,0.7083333333333333,-15
C871,LOOCV,p6_r7_qrw,Sequence,Sequence,GaussianNB,0.0041806038958999816,0.7638888888888888,-15
C871,LOOCV,p6_r7_qrw,Sequence_Local,Sequence_Local,LR_1,0.842214074179598,0.7083333333333334,-15
C871,LOOCV,p6_r7_qrw,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.4842404614974476,0.8194444444444444,-15
C871,LOOCV,p6_r7_qrw,Nested_all,ContactSeek_CCR,LR_0.1,0.4842404614974476,0.8194444444444444,-15
C871,LOOCV,p6_r7_trq,Total_CP,Total_CP,RF_depth1,0.6374749092026444,0.7451923076923077,-15
C871,LOOCV,p6_r7_trq,Interface_RMS,Interface_RMS,LR_0.01,0.5019337061069604,0.7355769230769231,-15
C871,LOOCV,p6_r7_trq,CP_summary,CP_summary,LR_0.01,0.5040289509541275,0.7596153846153846,-15
C871,LOOCV,p6_r7_trq,Repository,Repository,RF_depth1,0.7399436275720863,0.7836538461538461,-15
C871,LOOCV,p6_r7_trq,Local_deltaCP,Local_deltaCP,LR_1,0.003804878472009939,0.6875,-15
C871,LOOCV,p6_r7_trq,Sequence,Sequence,LR_1,0.9241910001409721,0.6153846153846154,-15
C871,LOOCV,p6_r7_trq,Sequence_Local,Sequence_Local,RF_depth1,0.33796507554485866,0.6490384615384616,-15
C871,LOOCV,p6_r7_trq,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,1.7659937079575112e-179,0.7836538461538461,-15
C871,LOOCV,p6_r7_trq,Nested_all,Repository,RF_depth1,0.7399436275720863,0.7836538461538461,-15
C871,LOOCV,p6_r7_wfd,Total_CP,Total_CP,RF_depth1,0.5,0.8076923076923077,-15
C871,LOOCV,p6_r7_wfd,Interface_RMS,Interface_RMS,RF_depth1,0.6007825308507818,0.8461538461538461,-15
C871,LOOCV,p6_r7_wfd,CP_summary,CP_summary,RF_depth1,0.6940940539315742,0.8461538461538461,-15
C871,LOOCV,p6_r7_wfd,Repository,Repository,RF_depth1,0.6717850477692386,0.8461538461538461,-15
C871,LOOCV,p6_r7_wfd,Local_deltaCP,Local_deltaCP,SVM_RBF,0.31835406339014416,0.6875,-15
C871,LOOCV,p6_r7_wfd,Sequence,Sequence,RF_depth1,0.3816966987841125,0.5865384615384616,-15
C871,LOOCV,p6_r7_wfd,Sequence_Local,Sequence_Local,RF_depth1,0.5933943019505258,0.6826923076923077,-15
C871,LOOCV,p6_r7_wfd,ContactSeek_CCR,ContactSeek_CCR,RF_depth2,0.5464962193610106,0.7836538461538461,-15
C871,LOOCV,p6_r7_wfd,Nested_all,Interface_RMS,RF_depth1,0.6007825308507818,0.8461538461538461,-15
C871,LOOCV,p6_r7_wfq,Total_CP,Total_CP,LR_0.01,0.5,0.7361111111111112,-15
C871,LOOCV,p6_r7_wfq,Interface_RMS,Interface_RMS,RF_depth2,0.7025061643822748,0.6944444444444444,-15
C871,LOOCV,p6_r7_wfq,CP_summary,CP_summary,RF_depth1,0.37381270083554696,0.7916666666666666,-15
C871,LOOCV,p6_r7_wfq,Repository,Repository,RF_depth1,0.7621465212128249,0.7916666666666667,-15
C871,LOOCV,p6_r7_wfq,Local_deltaCP,Local_deltaCP,GaussianNB,5.842100169284104e-51,0.6805555555555556,-15
C871,LOOCV,p6_r7_wfq,Sequence,Sequence,GaussianNB,1.1225947565495478e-05,0.8055555555555556,-15
C871,LOOCV,p6_r7_wfq,Sequence_Local,Sequence_Local,LR_0.01,0.5,0.7083333333333333,-15
C871,LOOCV,p6_r7_wfq,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,2.6210169652967578e-282,0.8611111111111112,-15
C871,LOOCV,p6_r7_wfq,Nested_all,ContactSeek_CCR,GaussianNB,2.6210169652967578e-282,0.8611111111111112,-15
C871,LOOCV,p7_r5_syvirr,Total_CP,Total_CP,LR_0.01,0.5,0.7361111111111112,-15
C871,LOOCV,p7_r5_syvirr,Interface_RMS,Interface_RMS,RF_depth2,0.6952431662349113,0.6944444444444444,-15
C871,LOOCV,p7_r5_syvirr,CP_summary,CP_summary,ExtraTrees_depth2,0.390673538987747,0.7361111111111112,-15
C871,LOOCV,p7_r5_syvirr,Repository,Repository,RF_depth1,0.3811178639087931,0.6944444444444444,-15
C871,LOOCV,p7_r5_syvirr,Local_deltaCP,Local_deltaCP,GaussianNB,4.396136347719166e-49,0.6388888888888888,-15
C871,LOOCV,p7_r5_syvirr,Sequence,Sequence,RF_depth2,0.6745805112990679,0.6805555555555556,-15
C871,LOOCV,p7_r5_syvirr,Sequence_Local,Sequence_Local,LR_0.1,0.8443737434362562,0.625,-15
C871,LOOCV,p7_r5_syvirr,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,4.302857831463032e-275,0.8611111111111112,-15
C871,LOOCV,p7_r5_syvirr,Nested_all,ContactSeek_CCR,GaussianNB,4.302857831463032e-275,0.8611111111111112,-15
C871,LOOCV,p8_r6_gve,Total_CP,Total_CP,ExtraTrees_depth2,0.5062479310714334,0.75,-15
C871,LOOCV,p8_r6_gve,Interface_RMS,Interface_RMS,RF_depth2,0.5823140323755653,0.7361111111111112,-15
C871,LOOCV,p8_r6_gve,CP_summary,CP_summary,ExtraTrees_depth2,0.39457315569221624,0.7361111111111112,-15
C871,LOOCV,p8_r6_gve,Repository,Repository,RF_depth1,0.5926740700317906,0.7222222222222222,-15
C871,LOOCV,p8_r6_gve,Local_deltaCP,Local_deltaCP,GaussianNB,4.396136347719166e-49,0.6388888888888888,-15
C871,LOOCV,p8_r6_gve,Sequence,Sequence,LR_0.1,0.7313103416806133,0.611111111111111,-15
C871,LOOCV,p8_r6_gve,Sequence_Local,Sequence_Local,LR_0.1,0.8612807624051982,0.625,-15
C871,LOOCV,p8_r6_gve,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,4.302857831462964e-275,0.8611111111111112,-15
C871,LOOCV,p8_r6_gve,Nested_all,ContactSeek_CCR,GaussianNB,4.302857831462964e-275,0.8611111111111112,-15
C871,Position_group_out,4,Total_CP,Total_CP,LR_0.01,0.49740296803545003,0.7083333333333333,-15
C871,Position_group_out,4,Interface_RMS,Interface_RMS,SVM_RBF,0.7308085630400112,0.6458333333333334,-15
C871,Position_group_out,4,CP_summary,CP_summary,RF_depth1,0.6325849520576563,0.8333333333333333,-15
C871,Position_group_out,4,Repository,Repository,RF_depth2,0.6225060137040053,0.7708333333333333,-15
C871,Position_group_out,4,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.8032381593801631,0.5833333333333334,-15
C871,Position_group_out,4,Sequence,Sequence,RF_depth2,0.7023627623861175,0.6458333333333334,-15
C871,Position_group_out,4,Sequence_Local,Sequence_Local,ExtraTrees_depth2,0.7970696289072942,0.625,-15
C871,Position_group_out,4,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.5859787250254742,0.6875,-15
C871,Position_group_out,4,Nested_all,CP_summary,RF_depth1,0.6325849520576563,0.8333333333333333,-15
C871,Position_group_out,4+7,Total_CP,Total_CP,ExtraTrees_depth2,0.5,0.7,-15
C871,Position_group_out,4+7,Interface_RMS,Interface_RMS,GaussianNB,3.39829014061893e-18,0.7,-15
C871,Position_group_out,4+7,CP_summary,CP_summary,LR_0.01,0.485419738534836,0.7125,-15
C871,Position_group_out,4+7,Repository,Repository,RF_depth2,0.5499642857142857,0.7625,-15
C871,Position_group_out,4+7,Local_deltaCP,Local_deltaCP,RF_depth1,0.9089723141783213,0.55,-15
C871,Position_group_out,4+7,Sequence,Sequence,RF_depth1,0.6509714812015268,0.7,-15
C871,Position_group_out,4+7,Sequence_Local,Sequence_Local,RF_depth1,0.8892931812638942,0.55,-15
C871,Position_group_out,4+7,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.7408394660894662,0.7,-15
C871,Position_group_out,4+7,Nested_all,Repository,RF_depth2,0.5499642857142857,0.7625,-15
C871,Position_group_out,5,Total_CP,Total_CP,RF_depth1,0.5173571428571431,0.7125,-15
C871,Position_group_out,5,Interface_RMS,Interface_RMS,RF_depth1,0.47465252584711926,0.775,-15
C871,Position_group_out,5,CP_summary,CP_summary,LR_0.1,0.45680025499598453,0.8375,-15
C871,Position_group_out,5,Repository,Repository,RF_depth1,0.5,0.7375,-15
C871,Position_group_out,5,Local_deltaCP,Local_deltaCP,LR_0.01,0.5309096724394178,0.7125,-15
C871,Position_group_out,5,Sequence,Sequence,LR_0.01,0.5069519041510422,0.8125,-15
C871,Position_group_out,5,Sequence_Local,Sequence_Local,LR_0.1,0.5517945368333071,0.775,-15
C871,Position_group_out,5,ContactSeek_CCR,ContactSeek_CCR,SVM_RBF,0.3749313446410786,0.9,-15
C871,Position_group_out,5,Nested_all,ContactSeek_CCR,SVM_RBF,0.3749313446410786,0.9,-15
C871,Position_group_out,6,Total_CP,Total_CP,LR_0.01,0.4974631042737861,0.7878787878787878,-15
C871,Position_group_out,6,Interface_RMS,Interface_RMS,SVM_RBF,0.5698311913688485,0.6515151515151515,-15
C871,Position_group_out,6,CP_summary,CP_summary,LR_0.01,0.49060248819121155,0.7878787878787878,-15
C871,Position_group_out,6,Repository,Repository,LR_0.1,0.40673841229443236,0.7878787878787878,-15
C871,Position_group_out,6,Local_deltaCP,Local_deltaCP,LR_0.1,0.6020400541019364,0.6439393939393939,-15
C871,Position_group_out,6,Sequence,Sequence,LR_0.01,0.5042874391480541,0.7803030303030303,-15
C871,Position_group_out,6,Sequence_Local,Sequence_Local,LR_1,0.3004426044010716,0.6893939393939394,-15
C871,Position_group_out,6,ContactSeek_CCR,ContactSeek_CCR,LDA_shrinkage,1.2174221370325817e-71,0.7878787878787878,-15
C871,Position_group_out,6,Nested_all,Total_CP,LR_0.01,0.4974631042737861,0.7878787878787878,-15
C871,Position_group_out,7,Total_CP,Total_CP,RF_depth1,0.5742826428685737,0.7222222222222222,-15
C871,Position_group_out,7,Interface_RMS,Interface_RMS,RF_depth2,0.7752484376940497,0.611111111111111,-15
C871,Position_group_out,7,CP_summary,CP_summary,RF_depth1,0.6241289448751346,0.8055555555555556,-15
C871,Position_group_out,7,Repository,Repository,RF_depth1,0.738872735370599,0.8055555555555556,-15
C871,Position_group_out,7,Local_deltaCP,Local_deltaCP,GaussianNB,1.737840345101745e-21,0.6111111111111112,-15
C871,Position_group_out,7,Sequence,Sequence,SVM_RBF,0.4809463647133593,0.6805555555555556,-15
C871,Position_group_out,7,Sequence_Local,Sequence_Local,ExtraTrees_depth2,0.8088116556321001,0.5972222222222222,-15
C871,Position_group_out,7,ContactSeek_CCR,ContactSeek_CCR,RF_depth2,0.6850889158564202,0.7916666666666667,-15
C871,Position_group_out,7,Nested_all,CP_summary,RF_depth1,0.6241289448751346,0.8055555555555556,-15
C871,Position_group_out,8,Total_CP,Total_CP,RF_depth1,0.6030792559090272,0.7638888888888888,-15
C871,Position_group_out,8,Interface_RMS,Interface_RMS,SVM_RBF,0.7308474749727307,0.6527777777777778,-15
C871,Position_group_out,8,CP_summary,CP_summary,RF_depth1,0.6147211172111717,0.8055555555555556,-15
C871,Position_group_out,8,Repository,Repository,RF_depth1,0.6787323290988693,0.8055555555555556,-15
C871,Position_group_out,8,Local_deltaCP,Local_deltaCP,GaussianNB,1.737840345101745e-21,0.6111111111111112,-15
C871,Position_group_out,8,Sequence,Sequence,LR_0.1,0.5651013391740597,0.6527777777777778,-15
C871,Position_group_out,8,Sequence_Local,Sequence_Local,ExtraTrees_depth2,0.8018579365748586,0.6388888888888888,-15
C871,Position_group_out,8,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.6576321223407415,0.7361111111111112,-15
C871,Position_group_out,8,Nested_all,CP_summary,RF_depth1,0.6147211172111717,0.8055555555555556,-15
C871,Strict_position_out,P4,Total_CP,Total_CP,ExtraTrees_depth2,0.49628571428571433,0.7301587301587301,-15
C871,Strict_position_out,P4,Interface_RMS,Interface_RMS,GaussianNB,6.570870599169699e-47,0.7301587301587301,-15
C871,Strict_position_out,P4,CP_summary,CP_summary,LR_0.01,0.48561313483193025,0.746031746031746,-15
C871,Strict_position_out,P4,Repository,Repository,LR_0.01,0.44628438686501143,0.7301587301587301,-15
C871,Strict_position_out,P4,Local_deltaCP,Local_deltaCP,SVM_RBF,0.6697584502288014,0.6111111111111112,-15
C871,Strict_position_out,P4,Sequence,Sequence,RF_depth2,0.5693710892494646,0.6666666666666666,-15
C871,Strict_position_out,P4,Sequence_Local,Sequence_Local,RF_depth1,0.9342603533975875,0.5555555555555556,-15
C871,Strict_position_out,P4,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.8783750000000001,0.6904761904761905,-15
C871,Strict_position_out,P4,Nested_all,CP_summary,LR_0.01,0.48561313483193025,0.746031746031746,-15
C871,Strict_position_out,P5,Total_CP,Total_CP,RF_depth1,0.5173571428571431,0.7125,-15
C871,Strict_position_out,P5,Interface_RMS,Interface_RMS,SVM_RBF,0.37613546854017665,0.78125,-15
C871,Strict_position_out,P5,CP_summary,CP_summary,LR_0.1,0.46404067609241817,0.9,-15
C871,Strict_position_out,P5,Repository,Repository,RF_depth1,0.5182486163594859,0.80625,-15
C871,Strict_position_out,P5,Local_deltaCP,Local_deltaCP,LR_0.01,0.42338384920545163,0.7,-15
C871,Strict_position_out,P5,Sequence,Sequence,LR_0.01,0.5078661900651273,0.6625,-15
C871,Strict_position_out,P5,Sequence_Local,Sequence_Local,LR_0.01,0.42688785394995965,0.7,-15
C871,Strict_position_out,P5,ContactSeek_CCR,ContactSeek_CCR,SVM_RBF,0.38141072678863397,0.75,-15
C871,Strict_position_out,P5,Nested_all,CP_summary,LR_0.1,0.46404067609241817,0.9,-15
C871,Strict_position_out,P6,Total_CP,Total_CP,LR_0.01,0.4974631042737861,0.7878787878787878,-15
C871,Strict_position_out,P6,Interface_RMS,Interface_RMS,SVM_RBF,0.5646758652139021,0.6515151515151515,-15
C871,Strict_position_out,P6,CP_summary,CP_summary,LR_0.01,0.49060248819121155,0.7878787878787878,-15
C871,Strict_position_out,P6,Repository,Repository,LR_0.1,0.40673841229443236,0.7878787878787878,-15
C871,Strict_position_out,P6,Local_deltaCP,Local_deltaCP,LR_0.1,0.5,0.6401515151515151,-15
C871,Strict_position_out,P6,Sequence,Sequence,LR_1,0.7536367982497487,0.6931818181818181,-15
C871,Strict_position_out,P6,Sequence_Local,Sequence_Local,LR_1,0.22522868577436989,0.6856060606060606,-15
C871,Strict_position_out,P6,ContactSeek_CCR,ContactSeek_CCR,LR_1,0.04406951270485934,0.7878787878787878,-15
C871,Strict_position_out,P6,Nested_all,Total_CP,LR_0.01,0.4974631042737861,0.7878787878787878,-15
C871,Strict_position_out,P7,Total_CP,Total_CP,RF_depth1,0.5258333333333334,0.6458333333333333,-15
C871,Strict_position_out,P7,Interface_RMS,Interface_RMS,GaussianNB,8.737087125913091e-12,0.6944444444444444,-15
C871,Strict_position_out,P7,CP_summary,CP_summary,RF_depth1,0.5329654520287908,0.8194444444444444,-15
C871,Strict_position_out,P7,Repository,Repository,LR_0.01,0.4496882424696484,0.6944444444444444,-15
C871,Strict_position_out,P7,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.9449531825916264,0.6041666666666666,-15
C871,Strict_position_out,P7,Sequence,Sequence,RF_depth1,0.5501666666666667,0.7222222222222222,-15
C871,Strict_position_out,P7,Sequence_Local,Sequence_Local,RF_depth1,0.8659282125392107,0.5555555555555556,-15
C871,Strict_position_out,P7,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.5536934306011767,0.7013888888888888,-15
C871,Strict_position_out,P7,Nested_all,CP_summary,RF_depth1,0.5329654520287908,0.8194444444444444,-15
C871,Strict_position_out,P8,Total_CP,Total_CP,RF_depth1,0.5969759577154161,0.7638888888888888,-15
C871,Strict_position_out,P8,Interface_RMS,Interface_RMS,RF_depth2,0.5723113954274879,0.6597222222222222,-15
C871,Strict_position_out,P8,CP_summary,CP_summary,RF_depth1,0.41798927247940804,0.7916666666666666,-15
C871,Strict_position_out,P8,Repository,Repository,RF_depth2,0.5075038873198184,0.7916666666666666,-15
C871,Strict_position_out,P8,Local_deltaCP,Local_deltaCP,GaussianNB,1.2306802964023958e-17,0.6111111111111112,-15
C871,Strict_position_out,P8,Sequence,Sequence,LR_0.01,0.49770159388305935,0.7083333333333333,-15
C871,Strict_position_out,P8,Sequence_Local,Sequence_Local,GaussianNB,0.5,0.5694444444444444,-15
C871,Strict_position_out,P8,ContactSeek_CCR,ContactSeek_CCR,RF_depth2,0.7225364524108042,0.75,-15
C871,Strict_position_out,P8,Nested_all,CP_summary,RF_depth1,0.41798927247940804,0.7916666666666666,-15
C871,LOOCV,p4_r5_she,Total_CP,Total_CP,LR_0.01,0.5002429507896818,0.7727272727272727,-20
C871,LOOCV,p4_r5_she,Interface_RMS,Interface_RMS,LR_0.01,0.49714165267692645,0.7272727272727273,-20
C871,LOOCV,p4_r5_she,CP_summary,CP_summary,RF_depth1,0.32467969073025743,0.8181818181818181,-20
C871,LOOCV,p4_r5_she,Repository,Repository,RF_depth1,0.30500396825396825,0.7727272727272727,-20
C871,LOOCV,p4_r5_she,Local_deltaCP,Local_deltaCP,LR_0.01,0.4429127654668584,0.7272727272727273,-20
C871,LOOCV,p4_r5_she,Sequence,Sequence,LR_0.01,0.6021357991819063,0.55,-20
C871,LOOCV,p4_r5_she,Sequence_Local,Sequence_Local,LR_0.01,0.3260097317672219,0.6818181818181819,-20
C871,LOOCV,p4_r5_she,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,3.906759094152324e-227,0.7636363636363637,-20
C871,LOOCV,p4_r5_she,Nested_all,CP_summary,RF_depth1,0.32467969073025743,0.8181818181818181,-20
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Total_CP,Total_CP,LR_0.01,0.5002189205227485,0.7727272727272727,-20
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Interface_RMS,Interface_RMS,LR_0.01,0.4971403520614852,0.7272727272727273,-20
C871,LOOCV,p4_r5_she_plus_p7_r5_she,CP_summary,CP_summary,RF_depth1,0.34690047314468947,0.8636363636363636,-20
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Repository,Repository,RF_depth1,0.3566960678210678,0.8136363636363637,-20
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Local_deltaCP,Local_deltaCP,LR_0.01,0.44027552584510266,0.7272727272727273,-20
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Sequence,Sequence,ExtraTrees_depth2,0.8023333333333331,0.6,-20
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Sequence_Local,Sequence_Local,LR_0.01,0.3125926639318876,0.6818181818181819,-20
C871,LOOCV,p4_r5_she_plus_p7_r5_she,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,0.5,0.8045454545454545,-20
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Nested_all,CP_summary,RF_depth1,0.34690047314468947,0.8636363636363636,-20
C871,LOOCV,p4_r5_sne,Total_CP,Total_CP,LR_0.01,0.5002057898980423,0.7727272727272727,-20
C871,LOOCV,p4_r5_sne,Interface_RMS,Interface_RMS,LR_0.01,0.49714108640734045,0.7272727272727273,-20
C871,LOOCV,p4_r5_sne,CP_summary,CP_summary,RF_depth1,0.36373440733263246,0.8590909090909091,-20
C871,LOOCV,p4_r5_sne,Repository,Repository,RF_depth1,0.35058967884542513,0.8590909090909091,-20
C871,LOOCV,p4_r5_sne,Local_deltaCP,Local_deltaCP,LR_0.01,0.442411896682311,0.7272727272727273,-20
C871,LOOCV,p4_r5_sne,Sequence,Sequence,LR_0.01,0.6022914893954537,0.55,-20
C871,LOOCV,p4_r5_sne,Sequence_Local,Sequence_Local,LR_0.01,0.3250696960205146,0.6818181818181819,-20
C871,LOOCV,p4_r5_sne,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,0.5,0.8545454545454545,-20
C871,LOOCV,p4_r5_sne,Nested_all,CP_summary,RF_depth1,0.36373440733263246,0.8590909090909091,-20
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Total_CP,Total_CP,RF_depth1,0.5,0.8194444444444444,-20
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Interface_RMS,Interface_RMS,LR_0.01,0.4979210310368706,0.7083333333333334,-20
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,CP_summary,CP_summary,RF_depth1,0.5756439986611841,0.8472222222222222,-20
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Repository,Repository,RF_depth1,0.3581641372452906,0.8194444444444444,-20
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Local_deltaCP,Local_deltaCP,LR_0.01,0.44822410980100025,0.75,-20
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Sequence,Sequence,LR_1,0.5,0.6111111111111112,-20
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Sequence_Local,Sequence_Local,LR_0.01,0.43714628450184523,0.75,-20
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.5,0.8888888888888888,-20
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Nested_all,ContactSeek_CCR,RF_depth1,0.5,0.8888888888888888,-20
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Total_CP,Total_CP,RF_depth1,0.6211227038217173,0.7638888888888888,-20
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Interface_RMS,Interface_RMS,LR_0.01,0.5,0.7083333333333334,-20
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,CP_summary,CP_summary,RF_depth1,0.5733381698156383,0.9027777777777777,-20
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Repository,Repository,RF_depth1,0.5100408858130909,0.8055555555555556,-20
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Local_deltaCP,Local_deltaCP,LR_0.01,0.35569200401352963,0.6666666666666666,-20
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Sequence,Sequence,RF_depth1,0.5383070667734777,0.6111111111111112,-20
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Sequence_Local,Sequence_Local,ExtraTrees_depth2,0.04023274672187715,0.7083333333333334,-20
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.5,0.7916666666666666,-20
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Nested_all,CP_summary,RF_depth1,0.5733381698156383,0.9027777777777777,-20
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Total_CP,Total_CP,RF_depth1,0.6209688576678711,0.7638888888888888,-20
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Interface_RMS,Interface_RMS,LR_0.01,0.49791927928170987,0.7083333333333334,-20
C871,LOOCV,p4_r5_the_plus_p7_r5_the,CP_summary,CP_summary,RF_depth1,0.5736870070249407,0.8472222222222222,-20
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Repository,Repository,RF_depth1,0.18805633221221602,0.8194444444444444,-20
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Local_deltaCP,Local_deltaCP,LR_0.01,0.44132267746923703,0.75,-20
