site,label_threshold_pp,validation,family,model,policy,n_unique,n_predictions,BA,accuracy,precision,recall,specificity,TP,TN,FP,FN,AUC,AP
C295,-20,LOOCV,ContactSeek_CCR,LDA_shrinkage,fixed_0.5,22,22,0.47368421052631576,0.8181818181818182,0.0,0.0,0.9473684210526315,0.0,18.0,1.0,3.0,0.26315789473684215,0.12045454545454545
C295,-20,LOOCV,ContactSeek_CCR,LDA_shrinkage,training_only_threshold,22,22,0.6140350877192983,0.8181818181818182,0.3333333333333333,0.3333333333333333,0.8947368421052632,1.0,17.0,2.0,2.0,0.26315789473684215,0.12045454545454545
C295,-20,LOOCV,ContactSeek_CCR,LR_0.01,fixed_0.5,22,22,0.5964912280701754,0.5454545454545454,0.18181818181818182,0.6666666666666666,0.5263157894736842,2.0,10.0,9.0,1.0,0.4912280701754386,0.16430976430976432
C295,-20,LOOCV,ContactSeek_CCR,LR_0.01,training_only_threshold,22,22,0.5438596491228069,0.45454545454545453,0.15384615384615385,0.6666666666666666,0.42105263157894735,2.0,8.0,11.0,1.0,0.4912280701754386,0.16430976430976432
C295,-20,LOOCV,ContactSeek_CCR,LR_0.1,fixed_0.5,22,22,0.4298245614035088,0.5,0.1,0.3333333333333333,0.5263157894736842,1.0,10.0,9.0,2.0,0.5789473684210527,0.19155844155844157
C295,-20,LOOCV,ContactSeek_CCR,LR_0.1,training_only_threshold,22,22,0.5964912280701754,0.5454545454545454,0.18181818181818182,0.6666666666666666,0.5263157894736842,2.0,10.0,9.0,1.0,0.5789473684210527,0.19155844155844157
C295,-20,LOOCV,ContactSeek_CCR,LR_1,fixed_0.5,22,22,0.3684210526315789,0.6363636363636364,0.0,0.0,0.7368421052631579,0.0,14.0,5.0,3.0,0.6842105263157895,0.2417027417027417
C295,-20,LOOCV,ContactSeek_CCR,LR_1,training_only_threshold,22,22,0.6754385964912281,0.6818181818181818,0.25,0.6666666666666666,0.6842105263157895,2.0,13.0,6.0,1.0,0.6842105263157895,0.2417027417027417
C295,-20,LOOCV,ContactSeek_CCR,RF_depth1,fixed_0.5,22,22,0.47368421052631576,0.8181818181818182,0.0,0.0,0.9473684210526315,0.0,18.0,1.0,3.0,0.7017543859649122,0.3402777777777778
C295,-20,LOOCV,ContactSeek_CCR,RF_depth1,training_only_threshold,22,22,0.7017543859649122,0.7272727272727273,0.2857142857142857,0.6666666666666666,0.7368421052631579,2.0,14.0,5.0,1.0,0.7017543859649122,0.3402777777777778
C295,-20,LOOCV,ContactSeek_CCR,RF_depth2,fixed_0.5,22,22,0.47368421052631576,0.8181818181818182,0.0,0.0,0.9473684210526315,0.0,18.0,1.0,3.0,0.7017543859649122,0.3402777777777778
C295,-20,LOOCV,ContactSeek_CCR,RF_depth2,training_only_threshold,22,22,0.7017543859649122,0.7272727272727273,0.2857142857142857,0.6666666666666666,0.7368421052631579,2.0,14.0,5.0,1.0,0.7017543859649122,0.3402777777777778
C295,-20,LOOCV,ContactSeek_CCR,SVM_RBF,fixed_0.5,22,22,0.3157894736842105,0.5454545454545454,0.0,0.0,0.631578947368421,0.0,12.0,7.0,3.0,0.29824561403508776,0.1287037037037037
C295,-20,LOOCV,ContactSeek_CCR,SVM_RBF,training_only_threshold,22,22,0.6228070175438596,0.5909090909090909,0.2,0.6666666666666666,0.5789473684210527,2.0,11.0,8.0,1.0,0.29824561403508776,0.1287037037037037
C295,-20,LOOCV,ContactSeek_CCR,nested_model_selection,training_only_threshold,22,22,0.7807017543859649,0.8636363636363636,0.5,0.6666666666666666,0.8947368421052632,2.0,17.0,2.0,1.0,0.9473684210526316,0.6388888888888888
C295,-20,LOOCV,Interface_RMS,ExtraTrees_depth2,fixed_0.5,22,22,0.3157894736842105,0.5454545454545454,0.0,0.0,0.631578947368421,0.0,12.0,7.0,3.0,0.2456140350877193,0.11871461871461872
C295,-20,LOOCV,Interface_RMS,ExtraTrees_depth2,training_only_threshold,22,22,0.5175438596491228,0.4090909090909091,0.14285714285714285,0.6666666666666666,0.3684210526315789,2.0,7.0,12.0,1.0,0.2456140350877193,0.11871461871461872
C295,-20,LOOCV,Interface_RMS,GaussianNB,fixed_0.5,22,22,0.48245614035087714,0.5909090909090909,0.125,0.3333333333333333,0.631578947368421,1.0,12.0,7.0,2.0,0.33333333333333337,0.13474025974025974
C295,-20,LOOCV,Interface_RMS,GaussianNB,training_only_threshold,22,22,0.5964912280701754,0.5454545454545454,0.18181818181818182,0.6666666666666666,0.5263157894736842,2.0,10.0,9.0,1.0,0.33333333333333337,0.13474025974025974
C295,-20,LOOCV,Interface_RMS,LDA_shrinkage,fixed_0.5,22,22,0.48245614035087714,0.5909090909090909,0.125,0.3333333333333333,0.631578947368421,1.0,12.0,7.0,2.0,0.42105263157894735,0.16119528619528617
C295,-20,LOOCV,Interface_RMS,LDA_shrinkage,training_only_threshold,22,22,0.6228070175438596,0.5909090909090909,0.2,0.6666666666666666,0.5789473684210527,2.0,11.0,8.0,1.0,0.42105263157894735,0.16119528619528617
C295,-20,LOOCV,Interface_RMS,LR_0.01,fixed_0.5,22,22,0.48245614035087714,0.5909090909090909,0.125,0.3333333333333333,0.631578947368421,1.0,12.0,7.0,2.0,0.42105263157894735,0.16119528619528617
C295,-20,LOOCV,Interface_RMS,LR_0.01,training_only_threshold,22,22,0.6228070175438596,0.5909090909090909,0.2,0.6666666666666666,0.5789473684210527,2.0,11.0,8.0,1.0,0.42105263157894735,0.16119528619528617
C295,-20,LOOCV,Interface_RMS,LR_0.1,fixed_0.5,22,22,0.48245614035087714,0.5909090909090909,0.125,0.3333333333333333,0.631578947368421,1.0,12.0,7.0,2.0,0.42105263157894735,0.16119528619528617
C295,-20,LOOCV,Interface_RMS,LR_0.1,training_only_threshold,22,22,0.6228070175438596,0.5909090909090909,0.2,0.6666666666666666,0.5789473684210527,2.0,11.0,8.0,1.0,0.42105263157894735,0.16119528619528617
C295,-20,LOOCV,Interface_RMS,LR_1,fixed_0.5,22,22,0.48245614035087714,0.5909090909090909,0.125,0.3333333333333333,0.631578947368421,1.0,12.0,7.0,2.0,0.42105263157894735,0.16119528619528617
C295,-20,LOOCV,Interface_RMS,LR_1,training_only_threshold,22,22,0.6228070175438596,0.5909090909090909,0.2,0.6666666666666666,0.5789473684210527,2.0,11.0,8.0,1.0,0.42105263157894735,0.16119528619528617
C295,-20,LOOCV,Interface_RMS,RF_depth1,fixed_0.5,22,22,0.39473684210526316,0.6818181818181818,0.0,0.0,0.7894736842105263,0.0,15.0,4.0,3.0,0.0,0.09386724386724386
C295,-20,LOOCV,Interface_RMS,RF_depth1,training_only_threshold,22,22,0.16666666666666666,0.045454545454545456,0.05,0.3333333333333333,0.0,1.0,0.0,19.0,2.0,0.0,0.09386724386724386
C295,-20,LOOCV,Interface_RMS,RF_depth2,fixed_0.5,22,22,0.39473684210526316,0.6818181818181818,0.0,0.0,0.7894736842105263,0.0,15.0,4.0,3.0,0.0,0.09386724386724386
C295,-20,LOOCV,Interface_RMS,RF_depth2,training_only_threshold,22,22,0.19298245614035087,0.09090909090909091,0.05263157894736842,0.3333333333333333,0.05263157894736842,1.0,1.0,18.0,2.0,0.0,0.09386724386724386
C295,-20,LOOCV,Interface_RMS,SVM_RBF,fixed_0.5,22,22,0.48245614035087714,0.5909090909090909,0.125,0.3333333333333333,0.631578947368421,1.0,12.0,7.0,2.0,0.3859649122807018,0.14772727272727273
C295,-20,LOOCV,Interface_RMS,SVM_RBF,training_only_threshold,22,22,0.6491228070175439,0.6363636363636364,0.2222222222222222,0.6666666666666666,0.631578947368421,2.0,12.0,7.0,1.0,0.3859649122807018,0.14772727272727273
C295,-20,LOOCV,Interface_RMS,nested_model_selection,training_only_threshold,22,22,0.6228070175438596,0.5909090909090909,0.2,0.6666666666666666,0.5789473684210527,2.0,11.0,8.0,1.0,0.42105263157894735,0.16119528619528617
C295,-20,LOOCV,Local_deltaCP,ExtraTrees_depth2,fixed_0.5,22,22,0.42105263157894735,0.7272727272727273,0.0,0.0,0.8421052631578947,0.0,16.0,3.0,3.0,0.05263157894736843,0.09730639730639731
C295,-20,LOOCV,Local_deltaCP,ExtraTrees_depth2,training_only_threshold,22,22,0.19298245614035087,0.09090909090909091,0.05263157894736842,0.3333333333333333,0.05263157894736842,1.0,1.0,18.0,2.0,0.05263157894736843,0.09730639730639731
C295,-20,LOOCV,Local_deltaCP,GaussianNB,fixed_0.5,22,22,0.47368421052631576,0.8181818181818182,0.0,0.0,0.9473684210526315,0.0,18.0,1.0,3.0,0.42105263157894735,0.13257575757575757
C295,-20,LOOCV,Local_deltaCP,GaussianNB,training_only_threshold,22,22,0.3157894736842105,0.5454545454545454,0.0,0.0,0.631578947368421,0.0,12.0,7.0,3.0,0.42105263157894735,0.13257575757575757
C295,-20,LOOCV,Local_deltaCP,LDA_shrinkage,fixed_0.5,22,22,0.5087719298245614,0.6363636363636364,0.14285714285714285,0.3333333333333333,0.6842105263157895,1.0,13.0,6.0,2.0,0.368421052631579,0.17045454545454547
C295,-20,LOOCV,Local_deltaCP,LDA_shrinkage,training_only_threshold,22,22,0.5438596491228069,0.45454545454545453,0.15384615384615385,0.6666666666666666,0.42105263157894735,2.0,8.0,11.0,1.0,0.368421052631579,0.17045454545454547
C295,-20,LOOCV,Local_deltaCP,LR_0.01,fixed_0.5,22,22,0.3508771929824561,0.36363636363636365,0.07692307692307693,0.3333333333333333,0.3684210526315789,1.0,7.0,12.0,2.0,0.3508771929824561,0.1341130604288499
C295,-20,LOOCV,Local_deltaCP,LR_0.01,training_only_threshold,22,22,0.43859649122807015,0.2727272727272727,0.11764705882352941,0.6666666666666666,0.21052631578947367,2.0,4.0,15.0,1.0,0.3508771929824561,0.1341130604288499
C295,-20,LOOCV,Local_deltaCP,LR_0.1,fixed_0.5,22,22,0.5175438596491228,0.4090909090909091,0.14285714285714285,0.6666666666666666,0.3684210526315789,2.0,7.0,12.0,1.0,0.49122807017543857,0.16477272727272727
C295,-20,LOOCV,Local_deltaCP,LR_0.1,training_only_threshold,22,22,0.5438596491228069,0.45454545454545453,0.15384615384615385,0.6666666666666666,0.42105263157894735,2.0,8.0,11.0,1.0,0.49122807017543857,0.16477272727272727
C295,-20,LOOCV,Local_deltaCP,LR_1,fixed_0.5,22,22,0.45614035087719296,0.5454545454545454,0.1111111111111111,0.3333333333333333,0.5789473684210527,1.0,11.0,8.0,2.0,0.5614035087719298,0.20882352941176469
C295,-20,LOOCV,Local_deltaCP,LR_1,training_only_threshold,22,22,0.6754385964912281,0.6818181818181818,0.25,0.6666666666666666,0.6842105263157895,2.0,13.0,6.0,1.0,0.5614035087719298,0.20882352941176469
C295,-20,LOOCV,Local_deltaCP,RF_depth1,fixed_0.5,22,22,0.4473684210526316,0.7727272727272727,0.0,0.0,0.8947368421052632,0.0,17.0,2.0,3.0,0.6842105263157895,0.3366013071895425
C295,-20,LOOCV,Local_deltaCP,RF_depth1,training_only_threshold,22,22,0.7543859649122806,0.8181818181818182,0.4,0.6666666666666666,0.8421052631578947,2.0,16.0,3.0,1.0,0.6842105263157895,0.3366013071895425
C295,-20,LOOCV,Local_deltaCP,RF_depth2,fixed_0.5,22,22,0.4473684210526316,0.7727272727272727,0.0,0.0,0.8947368421052632,0.0,17.0,2.0,3.0,0.6842105263157895,0.3366013071895425
C295,-20,LOOCV,Local_deltaCP,RF_depth2,training_only_threshold,22,22,0.7543859649122806,0.8181818181818182,0.4,0.6666666666666666,0.8421052631578947,2.0,16.0,3.0,1.0,0.6842105263157895,0.3366013071895425
C295,-20,LOOCV,Local_deltaCP,SVM_RBF,fixed_0.5,22,22,0.3157894736842105,0.5454545454545454,0.0,0.0,0.631578947368421,0.0,12.0,7.0,3.0,0.1754385964912281,0.10909090909090909
C295,-20,LOOCV,Local_deltaCP,SVM_RBF,training_only_threshold,22,22,0.24561403508771928,0.18181818181818182,0.058823529411764705,0.3333333333333333,0.15789473684210525,1.0,3.0,16.0,2.0,0.1754385964912281,0.10909090909090909
C295,-20,LOOCV,Local_deltaCP,nested_model_selection,training_only_threshold,22,22,0.48245614035087714,0.5909090909090909,0.125,0.3333333333333333,0.631578947368421,1.0,12.0,7.0,2.0,0.43859649122807015,0.16714766714766716
C295,-20,LOOCV,Nested_all,nested_model_selection,training_only_threshold,22,22,0.587719298245614,0.7727272727272727,0.25,0.3333333333333333,0.8421052631578947,1.0,16.0,3.0,2.0,0.43859649122807015,0.20588235294117646
C295,-20,LOOCV,Repository,ExtraTrees_depth2,fixed_0.5,22,22,0.34210526315789475,0.5909090909090909,0.0,0.0,0.6842105263157895,0.0,13.0,6.0,3.0,0.12280701754385964,0.1025974025974026
C295,-20,LOOCV,Repository,ExtraTrees_depth2,training_only_threshold,22,22,0.27192982456140347,0.22727272727272727,0.0625,0.3333333333333333,0.21052631578947367,1.0,4.0,15.0,2.0,0.12280701754385964,0.1025974025974026
C295,-20,LOOCV,Repository,GaussianNB,fixed_0.5,22,22,0.34210526315789475,0.5909090909090909,0.0,0.0,0.6842105263157895,0.0,13.0,6.0,3.0,0.21052631578947367,0.11886724386724387
C295,-20,LOOCV,Repository,GaussianNB,training_only_threshold,22,22,0.34210526315789475,0.5909090909090909,0.0,0.0,0.6842105263157895,0.0,13.0,6.0,3.0,0.21052631578947367,0.11886724386724387
C295,-20,LOOCV,Repository,LDA_shrinkage,fixed_0.5,22,22,0.5087719298245614,0.6363636363636364,0.14285714285714285,0.3333333333333333,0.6842105263157895,1.0,13.0,6.0,2.0,0.38596491228070173,0.15833333333333333
C295,-20,LOOCV,Repository,LDA_shrinkage,training_only_threshold,22,22,0.6052631578947368,0.3181818181818182,0.16666666666666666,1.0,0.21052631578947367,3.0,4.0,15.0,0.0,0.38596491228070173,0.15833333333333333
C295,-20,LOOCV,Repository,LR_0.01,fixed_0.5,22,22,0.23684210526315788,0.4090909090909091,0.0,0.0,0.47368421052631576,0.0,9.0,10.0,3.0,0.2280701754385965,0.11554001554001554
C295,-20,LOOCV,Repository,LR_0.01,training_only_threshold,22,22,0.5701754385964912,0.5,0.16666666666666666,0.6666666666666666,0.47368421052631576,2.0,9.0,10.0,1.0,0.2280701754385965,0.11554001554001554
C295,-20,LOOCV,Repository,LR_0.1,fixed_0.5,22,22,0.21052631578947367,0.36363636363636365,0.0,0.0,0.42105263157894735,0.0,8.0,11.0,3.0,0.28070175438596495,0.12301587301587301
C295,-20,LOOCV,Repository,LR_0.1,training_only_threshold,22,22,0.5438596491228069,0.45454545454545453,0.15384615384615385,0.6666666666666666,0.42105263157894735,2.0,8.0,11.0,1.0,0.28070175438596495,0.12301587301587301
C295,-20,LOOCV,Repository,LR_1,fixed_0.5,22,22,0.5087719298245614,0.6363636363636364,0.14285714285714285,0.3333333333333333,0.6842105263157895,1.0,13.0,6.0,2.0,0.45614035087719296,0.1623931623931624
C295,-20,LOOCV,Repository,LR_1,training_only_threshold,22,22,0.6754385964912281,0.6818181818181818,0.25,0.6666666666666666,0.6842105263157895,2.0,13.0,6.0,1.0,0.45614035087719296,0.1623931623931624
C295,-20,LOOCV,Repository,RF_depth1,fixed_0.5,22,22,0.4473684210526316,0.7727272727272727,0.0,0.0,0.8947368421052632,0.0,17.0,2.0,3.0,0.0,0.09386724386724386
C295,-20,LOOCV,Repository,RF_depth1,training_only_threshold,22,22,0.16666666666666666,0.045454545454545456,0.05,0.3333333333333333,0.0,1.0,0.0,19.0,2.0,0.0,0.09386724386724386
C295,-20,LOOCV,Repository,RF_depth2,fixed_0.5,22,22,0.4473684210526316,0.7727272727272727,0.0,0.0,0.8947368421052632,0.0,17.0,2.0,3.0,0.14035087719298248,0.105489417989418
C295,-20,LOOCV,Repository,RF_depth2,training_only_threshold,22,22,0.2982456140350877,0.2727272727272727,0.06666666666666667,0.3333333333333333,0.2631578947368421,1.0,5.0,14.0,2.0,0.14035087719298248,0.105489417989418
C295,-20,LOOCV,Repository,SVM_RBF,fixed_0.5,22,22,0.2894736842105263,0.5,0.0,0.0,0.5789473684210527,0.0,11.0,8.0,3.0,0.07017543859649122,0.09803391053391053
C295,-20,LOOCV,Repository,SVM_RBF,training_only_threshold,22,22,0.16666666666666666,0.045454545454545456,0.05,0.3333333333333333,0.0,1.0,0.0,19.0,2.0,0.07017543859649122,0.09803391053391053
C295,-20,LOOCV,Repository,nested_model_selection,training_only_threshold,22,22,0.27192982456140347,0.22727272727272727,0.0625,0.3333333333333333,0.21052631578947367,1.0,4.0,15.0,2.0,0.2807017543859649,0.12415824915824915
C295,-20,LOOCV,Sequence,ExtraTrees_depth2,fixed_0.5,22,22,0.3684210526315789,0.6363636363636364,0.0,0.0,0.7368421052631579,0.0,14.0,5.0,3.0,0.47368421052631576,0.17508417508417506
C295,-20,LOOCV,Sequence,ExtraTrees_depth2,training_only_threshold,22,22,0.5350877192982456,0.6818181818181818,0.16666666666666666,0.3333333333333333,0.7368421052631579,1.0,14.0,5.0,2.0,0.47368421052631576,0.17508417508417506
C295,-20,LOOCV,Sequence,GaussianNB,fixed_0.5,22,22,0.42105263157894735,0.7272727272727273,0.0,0.0,0.8421052631578947,0.0,16.0,3.0,3.0,0.42105263157894735,0.13636363636363635
C295,-20,LOOCV,Sequence,GaussianNB,training_only_threshold,22,22,0.16666666666666666,0.045454545454545456,0.05,0.3333333333333333,0.0,1.0,0.0,19.0,2.0,0.42105263157894735,0.13636363636363635
C295,-20,LOOCV,Sequence,LDA_shrinkage,fixed_0.5,22,22,0.3157894736842105,0.5454545454545454,0.0,0.0,0.631578947368421,0.0,12.0,7.0,3.0,0.2456140350877193,0.11744639376218324
C295,-20,LOOCV,Sequence,LDA_shrinkage,training_only_threshold,22,22,0.5,0.13636363636363635,0.13636363636363635,1.0,0.0,3.0,0.0,19.0,0.0,0.2456140350877193,0.11744639376218324
C295,-20,LOOCV,Sequence,LR_0.01,fixed_0.5,22,22,0.15789473684210525,0.2727272727272727,0.0,0.0,0.3157894736842105,0.0,6.0,13.0,3.0,0.26315789473684215,0.1227124183006536
C295,-20,LOOCV,Sequence,LR_0.01,training_only_threshold,22,22,0.27192982456140347,0.22727272727272727,0.0625,0.3333333333333333,0.21052631578947367,1.0,4.0,15.0,2.0,0.26315789473684215,0.1227124183006536
C295,-20,LOOCV,Sequence,LR_0.1,fixed_0.5,22,22,0.21052631578947367,0.36363636363636365,0.0,0.0,0.42105263157894735,0.0,8.0,11.0,3.0,0.3157894736842105,0.1289089994972348
C295,-20,LOOCV,Sequence,LR_0.1,training_only_threshold,22,22,0.24561403508771928,0.18181818181818182,0.058823529411764705,0.3333333333333333,0.15789473684210525,1.0,3.0,16.0,2.0,0.3157894736842105,0.1289089994972348
C295,-20,LOOCV,Sequence,LR_1,fixed_0.5,22,22,0.2894736842105263,0.5,0.0,0.0,0.5789473684210527,0.0,11.0,8.0,3.0,0.29824561403508776,0.126131221719457
C295,-20,LOOCV,Sequence,LR_1,training_only_threshold,22,22,0.27192982456140347,0.22727272727272727,0.0625,0.3333333333333333,0.21052631578947367,1.0,4.0,15.0,2.0,0.29824561403508776,0.126131221719457
C295,-20,LOOCV,Sequence,RF_depth1,fixed_0.5,22,22,0.42105263157894735,0.7272727272727273,0.0,0.0,0.8421052631578947,0.0,16.0,3.0,3.0,0.22807017543859648,0.12481962481962482
C295,-20,LOOCV,Sequence,RF_depth1,training_only_threshold,22,22,0.15789473684210525,0.2727272727272727,0.0,0.0,0.3157894736842105,0.0,6.0,13.0,3.0,0.22807017543859648,0.12481962481962482
C295,-20,LOOCV,Sequence,RF_depth2,fixed_0.5,22,22,0.42105263157894735,0.7272727272727273,0.0,0.0,0.8421052631578947,0.0,16.0,3.0,3.0,0.3157894736842105,0.13088235294117645
C295,-20,LOOCV,Sequence,RF_depth2,training_only_threshold,22,22,0.18421052631578946,0.3181818181818182,0.0,0.0,0.3684210526315789,0.0,7.0,12.0,3.0,0.3157894736842105,0.13088235294117645
C295,-20,LOOCV,Sequence,SVM_RBF,fixed_0.5,22,22,0.42105263157894735,0.7272727272727273,0.0,0.0,0.8421052631578947,0.0,16.0,3.0,3.0,0.2280701754385965,0.11699346405228758
C295,-20,LOOCV,Sequence,SVM_RBF,training_only_threshold,22,22,0.24561403508771928,0.18181818181818182,0.058823529411764705,0.3333333333333333,0.15789473684210525,1.0,3.0,16.0,2.0,0.2280701754385965,0.11699346405228758
C295,-20,LOOCV,Sequence,nested_model_selection,training_only_threshold,22,22,0.32456140350877194,0.3181818181818182,0.07142857142857142,0.3333333333333333,0.3157894736842105,1.0,6.0,13.0,2.0,0.2280701754385965,0.11582491582491582
C295,-20,LOOCV,Sequence_Local,ExtraTrees_depth2,fixed_0.5,22,22,0.4473684210526316,0.7727272727272727,0.0,0.0,0.8947368421052632,0.0,17.0,2.0,3.0,0.22807017543859648,0.11699346405228758
C295,-20,LOOCV,Sequence_Local,ExtraTrees_depth2,training_only_threshold,22,22,0.43859649122807015,0.2727272727272727,0.11764705882352941,0.6666666666666666,0.21052631578947367,2.0,4.0,15.0,1.0,0.22807017543859648,0.11699346405228758
C295,-20,LOOCV,Sequence_Local,GaussianNB,fixed_0.5,22,22,0.47368421052631576,0.8181818181818182,0.0,0.0,0.9473684210526315,0.0,18.0,1.0,3.0,0.4473684210526316,0.13636363636363635
C295,-20,LOOCV,Sequence_Local,GaussianNB,training_only_threshold,22,22,0.05263157894736842,0.09090909090909091,0.0,0.0,0.10526315789473684,0.0,2.0,17.0,3.0,0.4473684210526316,0.13636363636363635
C295,-20,LOOCV,Sequence_Local,LDA_shrinkage,fixed_0.5,22,22,0.2631578947368421,0.45454545454545453,0.0,0.0,0.5263157894736842,0.0,10.0,9.0,3.0,0.2105263157894737,0.11309523809523808
C295,-20,LOOCV,Sequence_Local,LDA_shrinkage,training_only_threshold,22,22,0.24561403508771928,0.18181818181818182,0.058823529411764705,0.3333333333333333,0.15789473684210525,1.0,3.0,16.0,2.0,0.2105263157894737,0.11309523809523808
C295,-20,LOOCV,Sequence_Local,LR_0.01,fixed_0.5,22,22,0.40350877192982454,0.45454545454545453,0.09090909090909091,0.3333333333333333,0.47368421052631576,1.0,9.0,10.0,2.0,0.33333333333333337,0.1313352826510721
C295,-20,LOOCV,Sequence_Local,LR_0.01,training_only_threshold,22,22,0.4649122807017544,0.3181818181818182,0.125,0.6666666666666666,0.2631578947368421,2.0,5.0,14.0,1.0,0.33333333333333337,0.1313352826510721
C295,-20,LOOCV,Sequence_Local,LR_0.1,fixed_0.5,22,22,0.18421052631578946,0.3181818181818182,0.0,0.0,0.3684210526315789,0.0,7.0,12.0,3.0,0.3508771929824562,0.13576007326007325
C295,-20,LOOCV,Sequence_Local,LR_0.1,training_only_threshold,22,22,0.5175438596491228,0.4090909090909091,0.14285714285714285,0.6666666666666666,0.3684210526315789,2.0,7.0,12.0,1.0,0.3508771929824562,0.13576007326007325
C295,-20,LOOCV,Sequence_Local,LR_1,fixed_0.5,22,22,0.21052631578947367,0.36363636363636365,0.0,0.0,0.42105263157894735,0.0,8.0,11.0,3.0,0.3508771929824562,0.13576007326007325
C295,-20,LOOCV,Sequence_Local,LR_1,training_only_threshold,22,22,0.5175438596491228,0.4090909090909091,0.14285714285714285,0.6666666666666666,0.3684210526315789,2.0,7.0,12.0,1.0,0.3508771929824562,0.13576007326007325
C295,-20,LOOCV,Sequence_Local,RF_depth1,fixed_0.5,22,22,0.4473684210526316,0.7727272727272727,0.0,0.0,0.8947368421052632,0.0,17.0,2.0,3.0,0.7894736842105263,0.3686868686868687
C295,-20,LOOCV,Sequence_Local,RF_depth1,training_only_threshold,22,22,0.7807017543859649,0.8636363636363636,0.5,0.6666666666666666,0.8947368421052632,2.0,17.0,2.0,1.0,0.7894736842105263,0.3686868686868687
C295,-20,LOOCV,Sequence_Local,RF_depth2,fixed_0.5,22,22,0.4473684210526316,0.7727272727272727,0.0,0.0,0.8947368421052632,0.0,17.0,2.0,3.0,0.7894736842105263,0.3686868686868687
C295,-20,LOOCV,Sequence_Local,RF_depth2,training_only_threshold,22,22,0.7807017543859649,0.8636363636363636,0.5,0.6666666666666666,0.8947368421052632,2.0,17.0,2.0,1.0,0.7894736842105263,0.3686868686868687
C295,-20,LOOCV,Sequence_Local,SVM_RBF,fixed_0.5,22,22,0.34210526315789475,0.5909090909090909,0.0,0.0,0.6842105263157895,0.0,13.0,6.0,3.0,0.17543859649122806,0.10832004253056884
C295,-20,LOOCV,Sequence_Local,SVM_RBF,training_only_threshold,22,22,0.45614035087719296,0.5454545454545454,0.1111111111111111,0.3333333333333333,0.5789473684210527,1.0,11.0,8.0,2.0,0.17543859649122806,0.10832004253056884
C295,-20,LOOCV,Sequence_Local,nested_model_selection,training_only_threshold,22,22,0.34210526315789475,0.5909090909090909,0.0,0.0,0.6842105263157895,0.0,13.0,6.0,3.0,0.22807017543859648,0.12481962481962482
C295,-20,LOOCV,Total_CP,ExtraTrees_depth2,fixed_0.5,22,22,0.18421052631578946,0.3181818181818182,0.0,0.0,0.3684210526315789,0.0,7.0,12.0,3.0,0.0,0.09386724386724386
C295,-20,LOOCV,Total_CP,ExtraTrees_depth2,training_only_threshold,22,22,0.3333333333333333,0.09090909090909091,0.09523809523809523,0.6666666666666666,0.0,2.0,0.0,19.0,1.0,0.0,0.09386724386724386
C295,-20,LOOCV,Total_CP,GaussianNB,fixed_0.5,22,22,0.3508771929824561,0.36363636363636365,0.07692307692307693,0.3333333333333333,0.3684210526315789,1.0,7.0,12.0,2.0,0.1754385964912281,0.11053391053391054
C295,-20,LOOCV,Total_CP,GaussianNB,training_only_threshold,22,22,0.3771929824561403,0.4090909090909091,0.08333333333333333,0.3333333333333333,0.42105263157894735,1.0,8.0,11.0,2.0,0.1754385964912281,0.11053391053391054
C295,-20,LOOCV,Total_CP,LDA_shrinkage,fixed_0.5,22,22,0.07894736842105263,0.13636363636363635,0.0,0.0,0.15789473684210525,0.0,3.0,16.0,3.0,0.0,0.09386724386724386
C295,-20,LOOCV,Total_CP,LDA_shrinkage,training_only_threshold,22,22,0.16666666666666666,0.045454545454545456,0.05,0.3333333333333333,0.0,1.0,0.0,19.0,2.0,0.0,0.09386724386724386
C295,-20,LOOCV,Total_CP,LR_0.01,fixed_0.5,22,22,0.07894736842105263,0.13636363636363635,0.0,0.0,0.15789473684210525,0.0,3.0,16.0,3.0,0.0,0.09386724386724386
C295,-20,LOOCV,Total_CP,LR_0.01,training_only_threshold,22,22,0.16666666666666666,0.045454545454545456,0.05,0.3333333333333333,0.0,1.0,0.0,19.0,2.0,0.0,0.09386724386724386
C295,-20,LOOCV,Total_CP,LR_0.1,fixed_0.5,22,22,0.07894736842105263,0.13636363636363635,0.0,0.0,0.15789473684210525,0.0,3.0,16.0,3.0,0.0,0.09386724386724386
C295,-20,LOOCV,Total_CP,LR_0.1,training_only_threshold,22,22,0.16666666666666666,0.045454545454545456,0.05,0.3333333333333333,0.0,1.0,0.0,19.0,2.0,0.0,0.09386724386724386
C295,-20,LOOCV,Total_CP,LR_1,fixed_0.5,22,22,0.07894736842105263,0.13636363636363635,0.0,0.0,0.15789473684210525,0.0,3.0,16.0,3.0,0.0,0.09386724386724386
C295,-20,LOOCV,Total_CP,LR_1,training_only_threshold,22,22,0.16666666666666666,0.045454545454545456,0.05,0.3333333333333333,0.0,1.0,0.0,19.0,2.0,0.0,0.09386724386724386
C295,-20,LOOCV,Total_CP,RF_depth1,fixed_0.5,22,22,0.47368421052631576,0.8181818181818182,0.0,0.0,0.9473684210526315,0.0,18.0,1.0,3.0,0.0,0.09386724386724386
C295,-20,LOOCV,Total_CP,RF_depth1,training_only_threshold,22,22,0.38596491228070173,0.18181818181818182,0.10526315789473684,0.6666666666666666,0.10526315789473684,2.0,2.0,17.0,1.0,0.0,0.09386724386724386
